x,y,rho,u,v,p,uu,vv,ww,_uv
0.69098121,-0.97064418,1.0017982,0.8965776,0.18522371,1.0025829,1.90E-06,2.15E-07,8.94E-13,-4.96E-07
0.70183825,-0.97064418,1.0017902,0.89716196,0.18484209,1.0025709,9.66E-06,5.32E-08,8.89E-13,-1.62E-06
0.71269524,-0.97064418,1.0017768,0.89775431,0.18447165,1.0025632,3.33E-06,1.73E-07,8.92E-13,4.80E-07
0.72355223,-0.97064418,1.0017705,0.89833653,0.18411103,1.0025437,1.04E-05,4.93E-07,9.02E-13,-1.22E-06
0.73440921,-0.97064418,1.0017551,0.89892644,0.18376312,1.0025252,2.05E-06,1.61E-07,9.18E-13,5.04E-07
0.7452662,-0.97064418,1.0017433,0.89950687,0.18342714,1.0025179,4.72E-06,7.13E-08,9.40E-13,1.13E-06
0.75612319,-0.97064418,1.0017341,0.9000901,0.18309805,1.0024943,8.64E-06,1.53E-08,9.65E-13,-7.92E-07
0.76698017,-0.97064418,1.0017278,0.90066844,0.18278037,1.0024817,1.59E-05,3.49E-07,9.92E-13,-1.21E-06
0.77783716,-0.97064418,1.0017188,0.90124637,0.18247354,1.0024747,1.66E-05,6.03E-07,1.02E-12,-1.67E-06
0.78869414,-0.97064418,1.0017083,0.90182817,0.18217705,1.00245,1.22E-05,1.85E-07,1.05E-12,-1.73E-06
0.79955113,-0.97064418,1.0016922,0.90241033,0.18189146,1.0024362,4.21E-06,5.78E-08,1.07E-12,2.07E-06
0.81040812,-0.97064418,1.0016849,0.90298736,0.18161242,1.0024304,4.01E-07,7.67E-08,1.09E-12,1.65E-06
0.82126516,-0.97064418,1.0016702,0.90355575,0.18134576,1.002407,3.13E-06,1.69E-08,1.11E-12,2.15E-06
0.83212215,-0.97064418,1.0016643,0.90412414,0.18108547,1.0023916,3.07E-06,7.16E-08,1.12E-12,6.09E-07
0.84297913,-0.97064418,1.0016578,0.90468121,0.18083455,1.0023857,1.87E-05,5.47E-07,1.13E-12,-2.32E-06
0.85383612,-0.97064418,1.0016468,0.9052456,0.18059434,1.0023614,1.21E-05,2.70E-07,1.14E-12,-1.30E-06
0.86469311,-0.97064418,1.0016352,0.90580863,0.18036149,1.0023488,7.01E-06,2.04E-07,1.14E-12,-1.61E-06
0.87555009,-0.97064418,1.001623,0.90637356,0.18013775,1.0023367,1.73E-06,8.38E-08,1.15E-12,6.97E-07
0.88640708,-0.97064418,1.0016071,0.90693092,0.17992291,1.0023276,1.09E-06,0,1.15E-12,2.33E-06
0.89726406,-0.97064418,1.0016001,0.90748173,0.17971383,1.0023024,8.98E-06,0,1.15E-12,1.73E-06
0.90812105,-0.97064418,1.0015955,0.90802854,0.17951214,1.0022945,3.09E-06,4.58E-07,1.15E-12,-1.04E-06
0.91897804,-0.97064418,1.0015863,0.90856653,0.17931865,1.0022837,1.72E-05,7.41E-07,1.14E-12,-3.50E-06
0.92983502,-0.97064418,1.0015781,0.90911728,0.17913362,1.002259,6.02E-06,7.55E-07,1.13E-12,-1.19E-06
0.94069201,-0.97064418,1.0015584,0.90966052,0.17895763,1.0022488,7.59E-06,1.03E-07,1.11E-12,1.05E-06
0.95154905,-0.97064418,1.0015455,0.91020125,0.17878798,1.0022404,1.30E-06,5.38E-08,1.09E-12,3.01E-06
0.96240604,-0.97064418,1.0015376,0.91072667,0.17862341,1.0022166,4.02E-07,2.55E-08,1.07E-12,6.82E-07
0.97326303,-0.97064418,1.0015347,0.91125172,0.17846394,1.0022042,7.20E-06,3.41E-07,1.04E-12,-1.61E-06
0.98412001,-0.97064418,1.0015299,0.91177672,0.17831288,1.0021954,1.01E-05,7.00E-07,1.01E-12,-3.06E-06
0.994977,-0.97064418,1.0015166,0.91229874,0.17817022,1.0021706,5.20E-06,1.03E-07,9.76E-13,-1.36E-06
1.005834,-0.97064418,1.0015079,0.91281497,0.17803091,1.0021604,1.50E-05,7.22E-07,9.44E-13,-3.20E-06
1.016691,-0.97064418,1.0014912,0.91334081,0.17790022,1.0021533,0,2.59E-07,9.13E-13,9.45E-10
1.027548,-0.97064418,1.0014771,0.91385573,0.17777628,1.0021263,0,0,8.84E-13,2.87E-06
1.0384049,-0.97064418,1.0014721,0.91436201,0.17765349,1.0021163,1.60E-06,1.65E-07,8.58E-13,2.80E-07
1.0492619,-0.97064418,1.0014697,0.91485882,0.17753908,1.0021119,1.79E-06,2.60E-07,8.34E-13,-2.45E-07
1.0601189,-0.97064418,1.0014579,0.91536319,0.17743085,1.0020891,9.16E-06,1.03E-07,8.13E-13,8.46E-07
1.0709759,-0.97064418,1.0014485,0.91586095,0.17732684,1.0020733,2.14E-06,1.69E-07,7.94E-13,1.39E-06
1.0818329,-0.97064418,1.0014307,0.91635239,0.17722765,1.0020682,4.01E-07,9.49E-08,7.77E-13,5.19E-07
1.0926899,-0.97064418,1.0014246,0.916843,0.17713444,1.0020578,0,1.16E-07,7.62E-13,9.27E-07
1.1035469,-0.97064418,1.0014124,0.91732454,0.17704529,1.0020298,6.41E-06,1.11E-08,7.49E-13,-1.03E-06
1.1144038,-0.97064418,1.0014077,0.91781086,0.17696184,1.0020255,4.67E-07,1.21E-07,7.38E-13,7.20E-09
1.1252608,-0.97064418,1.0014031,0.91829014,0.17688142,1.0020157,9.69E-08,5.42E-07,7.29E-13,1.49E-07
1.1361178,-0.97064418,1.0013899,0.91876376,0.17680828,1.0019908,7.03E-07,4.89E-08,7.23E-13,3.24E-07
1.1469749,-0.97064418,1.0013841,0.91922587,0.17673616,1.0019819,1.25E-05,6.62E-07,7.19E-13,-3.47E-06
1.1578319,-0.97064418,1.0013659,0.91970921,0.17667224,1.0019723,4.51E-08,0,7.16E-13,1.38E-06
1.1686889,-0.97064418,1.0013613,0.92016113,0.17661135,1.0019484,5.72E-06,1.65E-08,7.17E-13,-8.92E-07
1.1795459,-0.97064418,1.0013485,0.92062545,0.17655323,1.0019397,6.33E-06,1.02E-08,7.20E-13,1.26E-06
1.1904029,-0.97064418,1.0013441,0.92108214,0.17649978,1.0019344,3.93E-06,1.04E-08,7.26E-13,4.36E-07
1.2012599,-0.97064418,1.0013396,0.92153335,0.17644888,1.0019257,8.24E-06,2.66E-07,7.37E-13,-1.31E-07
1.2121168,-0.97064418,1.0013266,0.92199028,0.17640348,1.0018984,0,3.53E-07,7.52E-13,4.28E-07
1.2229738,-0.97064418,1.0013214,0.92243201,0.17636321,1.0018928,1.16E-05,3.64E-09,7.69E-13,7.86E-07
1.2338308,-0.97064418,1.0013028,0.92287898,0.17632523,1.0018835,0,0,7.86E-13,9.16E-07
-0.025580171,-0.96042436,1.0019791,0.87426633,0.2359824,1.0028797,2.03E-07,1.09E-08,1.83E-13,4.33E-06
-0.01472318,-0.96042436,1.0019971,0.87405998,0.23499547,1.0028878,1.38E-07,4.67E-07,2.04E-13,-9.67E-07
-0.003866189,-0.96042436,1.0020077,0.87387568,0.2340084,1.0028987,8.81E-06,3.15E-07,2.26E-13,-7.32E-07
0.006990802,-0.96042436,1.002014,0.87372029,0.23301814,1.0029085,1.24E-05,1.10E-07,2.50E-13,-1.37E-06
0.017847793,-0.96042436,1.0020274,0.87358087,0.23202223,1.0029322,2.39E-05,9.42E-08,2.74E-13,-2.29E-06
0.028704785,-0.96042436,1.0020331,0.87347221,0.23102345,1.0029416,1.39E-05,1.32E-06,2.99E-13,-3.60E-06
0.039561775,-0.96042436,1.0020397,0.87338442,0.23002514,1.0029476,8.17E-06,4.56E-07,3.23E-13,-2.37E-06
0.050418768,-0.96042436,1.0020437,0.87331504,0.22902809,1.0029573,6.75E-06,1.33E-07,3.46E-13,9.34E-07
0.061275758,-0.96042436,1.0020472,0.87326658,0.2280283,1.0029632,7.88E-06,7.41E-09,3.67E-13,1.60E-07
0.072132751,-0.96042436,1.0020508,0.87324154,0.22702739,1.0029681,1.34E-06,3.97E-08,3.86E-13,2.05E-07
0.082989737,-0.96042436,1.0020552,0.87323731,0.22602767,1.0029731,0,1.74E-07,4.03E-13,4.25E-07
0.093846731,-0.96042436,1.0020601,0.87325245,0.22503091,1.0029786,1.68E-06,3.35E-07,4.18E-13,7.28E-07
0.10470372,-0.96042436,1.0020632,0.87328488,0.22403635,1.0029835,2.39E-06,0,4.31E-13,1.82E-06
0.11556071,-0.96042436,1.0020661,0.87334144,0.22304238,1.0029895,1.76E-07,0,4.42E-13,1.90E-06
0.1264177,-0.96042436,1.0020689,0.87342227,0.22205235,1.002995,0,0,4.51E-13,2.10E-06
0.1372747,-0.96042436,1.0020772,0.87351066,0.22106618,1.0029985,1.75E-06,0,4.59E-13,8.30E-07
0.14813168,-0.96042436,1.0020813,0.87362677,0.22008497,1.0030016,4.08E-07,0,4.66E-13,2.17E-06
0.15898867,-0.96042436,1.0020833,0.87376612,0.21910594,1.0030046,3.80E-09,5.90E-07,4.73E-13,2.25E-07
0.16984567,-0.96042436,1.002085,0.87392086,0.21813762,1.0030072,5.23E-08,3.59E-08,4.79E-13,2.46E-06
0.18070266,-0.96042436,1.0020868,0.87409365,0.21717116,1.0030081,1.00E-06,5.41E-07,4.85E-13,5.25E-08
0.19155966,-0.96042436,1.0020882,0.87428612,0.2162133,1.0030103,1.51E-06,4.68E-07,4.93E-13,6.11E-07
0.20241664,-0.96042436,1.002089,0.87449968,0.2152639,1.0030119,3.31E-06,4.62E-09,5.03E-13,9.40E-07
0.21327363,-0.96042436,1.0020866,0.87472665,0.21432084,1.0030122,4.86E-06,5.25E-09,5.16E-13,6.03E-07
0.22413063,-0.96042436,1.0020845,0.87497556,0.2133857,1.0030124,1.47E-06,4.60E-08,5.33E-13,6.25E-07
0.23498762,-0.96042436,1.0020856,0.87524474,0.21245854,1.0030136,2.63E-07,1.37E-07,5.55E-13,1.85E-06
0.2458446,-0.96042436,1.0020864,0.87552583,0.2115411,1.0030123,4.93E-07,1.15E-07,5.82E-13,3.25E-06
0.25670159,-0.96042436,1.0020869,0.87581879,0.210632,1.0030127,1.85E-06,2.29E-07,6.15E-13,-4.23E-07
0.26755857,-0.96042436,1.0020852,0.87613398,0.2097363,1.0030121,2.89E-06,6.02E-08,6.55E-13,2.26E-07
0.27841559,-0.96042436,1.0020841,0.8764683,0.20884821,1.003005,4.63E-06,2.66E-07,7.02E-13,3.01E-07
0.28927258,-0.96042436,1.0020814,0.87681592,0.20797205,1.0030028,6.56E-07,4.99E-08,7.53E-13,1.48E-06
0.30012956,-0.96042436,1.0020809,0.87716895,0.20710598,1.0029995,5.74E-06,0,8.09E-13,-1.10E-06
0.31098655,-0.96042436,1.0020803,0.87754047,0.20624958,1.0029894,1.19E-05,8.29E-07,8.68E-13,-2.37E-06
0.32184353,-0.96042436,1.0020725,0.87793893,0.2054075,1.0029844,1.18E-06,1.73E-07,9.27E-13,6.58E-07
0.33270052,-0.96042436,1.0020707,0.87833369,0.20457569,1.0029819,1.27E-05,6.97E-07,9.86E-13,-2.78E-06
0.34355754,-0.96042436,1.0020623,0.87875807,0.20375982,1.0029693,4.65E-06,3.13E-07,1.04E-12,-2.66E-07
0.35441452,-0.96042436,1.0020584,0.87919068,0.20295449,1.0029663,2.86E-06,2.73E-07,1.10E-12,1.91E-06
0.36527151,-0.96042436,1.0020561,0.87962782,0.20216058,1.0029629,4.92E-06,4.51E-07,1.16E-12,7.45E-08
0.37612849,-0.96042436,1.0020471,0.88008225,0.20138165,1.0029581,3.64E-06,1.12E-07,1.21E-12,1.92E-06
0.38698548,-0.96042436,1.0020435,0.88054419,0.20061232,1.0029367,9.20E-06,3.91E-07,1.26E-12,-6.78E-07
0.39784247,-0.96042436,1.0020396,0.88101554,0.19985873,1.0029318,3.88E-06,4.32E-07,1.32E-12,-1.79E-06
0.40869948,-0.96042436,1.0020319,0.88150382,0.19912001,1.0029249,7.96E-07,1.02E-07,1.37E-12,9.63E-07
0.41955647,-0.96042436,1.0020221,0.8820017,0.19839357,1.0029215,6.98E-07,1.91E-07,1.43E-12,1.33E-06
0.43041345,-0.96042436,1.0020158,0.88250476,0.19767945,1.0029099,4.87E-07,1.00E-07,1.48E-12,1.16E-06
0.44127044,-0.96042436,1.0020131,0.88300759,0.19698063,1.0028907,1.26E-05,1.92E-08,1.54E-12,-7.66E-07
0.45212743,-0.96042436,1.0020064,0.88353097,0.19629405,1.0028857,4.16E-06,4.30E-07,1.59E-12,-6.25E-08
0.46298441,-0.96042436,1.0020006,0.88405865,0.19562319,1.0028795,8.70E-06,8.11E-08,1.64E-12,-1.39E-06
0.47384143,-0.96042436,1.0019934,0.88459504,0.19496588,1.00287,5.42E-06,2.77E-07,1.68E-12,-6.56E-07
0.48469841,-0.96042436,1.0019869,0.8851406,0.19432138,1.0028583,1.87E-06,4.90E-07,1.71E-12,4.71E-08
0.4955554,-0.96042436,1.001974,0.88569033,0.19369173,1.0028424,3.84E-06,1.33E-07,1.72E-12,8.67E-07
0.50641239,-0.96042436,1.0019615,0.88625318,0.19307728,1.0028315,4.84E-07,0,1.73E-12,2.44E-06
0.51726937,-0.96042436,1.0019516,0.88681436,0.19247617,1.0028199,1.32E-06,0,1.72E-12,3.04E-06
0.52812636,-0.96042436,1.0019453,0.88737673,0.19188677,1.002813,2.57E-06,1.14E-07,1.70E-12,1.65E-06
0.53898335,-0.96042436,1.0019429,0.88794506,0.19131127,1.0027945,1.61E-07,3.09E-07,1.66E-12,7.28E-07
0.54984033,-0.96042436,1.0019358,0.88851464,0.19074991,1.0027785,8.41E-06,2.94E-07,1.61E-12,-1.69E-06
0.56069732,-0.96042436,1.0019248,0.88909644,0.19020368,1.0027716,3.96E-06,2.26E-07,1.55E-12,-1.48E-07
0.57155436,-0.96042436,1.0019156,0.88968104,0.18967028,1.0027645,2.12E-06,1.50E-07,1.49E-12,-1.93E-09
0.58241135,-0.96042436,1.0019003,0.89026809,0.1891513,1.0027387,7.30E-07,2.54E-08,1.42E-12,1.57E-06
0.59326833,-0.96042436,1.0018902,0.89085597,0.18864556,1.0027292,0,0,1.35E-12,2.29E-06
0.60412532,-0.96042436,1.0018822,0.89144659,0.18815042,1.0027164,0,2.69E-08,1.28E-12,1.46E-06
0.61498231,-0.96042436,1.0018784,0.89203465,0.18766925,1.0026942,1.15E-06,4.96E-08,1.21E-12,-3.47E-07
0.62583929,-0.96042436,1.001871,0.89262581,0.18720141,1.0026864,8.44E-06,4.47E-07,1.14E-12,-1.12E-06
0.63669628,-0.96042436,1.0018582,0.89322889,0.18674777,1.0026751,4.19E-06,2.01E-07,1.08E-12,2.02E-06
0.64755327,-0.96042436,1.0018488,0.89382404,0.1863037,1.0026627,2.51E-06,4.02E-07,1.03E-12,-6.56E-08
0.65841025,-0.96042436,1.0018314,0.8944236,0.18587589,1.0026439,5.18E-06,6.75E-08,9.89E-13,1.13E-06
0.66926724,-0.96042436,1.0018275,0.89501828,0.18545763,1.0026299,3.07E-06,1.61E-07,9.57E-13,-4.26E-07
0.68012422,-0.96042436,1.0018164,0.89561975,0.18505256,1.0026169,2.31E-07,1.60E-07,9.36E-13,2.29E-06
0.69098121,-0.96042436,1.001809,0.8962127,0.1846581,1.0025989,2.84E-06,2.17E-07,9.24E-13,-8.20E-07
0.70183825,-0.96042436,1.0017984,0.89681071,0.18427682,1.0025843,9.17E-06,7.04E-09,9.20E-13,-8.79E-07
0.71269524,-0.96042436,1.0017856,0.89741188,0.18390684,1.0025765,4.17E-06,1.32E-07,9.26E-13,2.42E-07
0.72355223,-0.96042436,1.0017792,0.89800531,0.18354666,1.0025568,9.52E-06,5.09E-07,9.38E-13,-8.67E-07
0.73440921,-0.96042436,1.0017653,0.89860386,0.18320002,1.0025389,3.29E-06,1.85E-07,9.57E-13,1.52E-07
0.7452662,-0.96042436,1.0017521,0.89919633,0.18286455,1.0025312,3.82E-06,7.41E-08,9.80E-13,9.44E-07
0.75612319,-0.96042436,1.0017432,0.89979112,0.18253724,1.002508,7.21E-06,1.73E-08,1.01E-12,-3.26E-07
0.76698017,-0.96042436,1.001736,0.90037566,0.1822203,1.002494,1.83E-05,4.45E-07,1.04E-12,-1.82E-06
0.77783716,-0.96042436,1.0017248,0.90096831,0.18191643,1.0024869,1.34E-05,4.15E-07,1.06E-12,-7.97E-07
0.78869414,-0.96042436,1.0017163,0.90155655,0.18162049,1.0024588,1.32E-05,1.76E-07,1.09E-12,-1.72E-06
0.79955113,-0.96042436,1.0017021,0.90214562,0.18133685,1.0024492,5.14E-06,1.29E-07,1.11E-12,1.42E-06
0.81040812,-0.96042436,1.0016923,0.90273213,0.18106057,1.0024409,1.81E-06,6.50E-08,1.13E-12,1.22E-06
0.82126516,-0.96042436,1.0016776,0.90331352,0.18079555,1.0024151,3.52E-06,1.10E-08,1.15E-12,2.41E-06
0.83212215,-0.96042436,1.0016712,0.90388888,0.18053812,1.0024042,4.87E-06,4.28E-08,1.16E-12,8.32E-07
0.84297913,-0.96042436,1.0016632,0.9044562,0.18028986,1.002396,1.59E-05,4.01E-07,1.16E-12,-1.65E-06
0.85383612,-0.96042436,1.0016546,0.90502715,0.1800511,1.0023688,1.39E-05,3.19E-07,1.17E-12,-1.52E-06
0.86469311,-0.96042436,1.0016397,0.90560108,0.17982139,1.0023595,4.51E-06,1.48E-07,1.17E-12,-1.09E-06
0.87555009,-0.96042436,1.0016308,0.90617073,0.17959993,1.0023454,3.87E-06,1.76E-07,1.17E-12,-4.33E-07
0.88640708,-0.96042436,1.0016141,0.90673876,0.17938833,1.0023334,1.22E-06,0,1.18E-12,2.48E-06
0.89726406,-0.96042436,1.0016065,0.90729654,0.1791822,1.0023134,7.74E-06,4.72E-09,1.18E-12,1.40E-06
0.90812105,-0.96042436,1.0016016,0.90784872,0.17898341,1.0023029,4.40E-06,5.45E-07,1.17E-12,-1.23E-06
0.91897804,-0.96042436,1.001591,0.90839547,0.17879316,1.0022931,1.64E-05,5.64E-07,1.16E-12,-2.70E-06
0.92983502,-0.96042436,1.0015833,0.90895182,0.17861082,1.0022687,9.26E-06,7.17E-07,1.15E-12,-1.05E-06
0.94069201,-0.96042436,1.0015637,0.90950078,0.17843835,1.0022573,9.04E-06,1.10E-07,1.13E-12,6.40E-07
0.95154905,-0.96042436,1.0015504,0.91005397,0.17827207,1.0022467,0,0,1.10E-12,3.60E-06
0.96240604,-0.96042436,1.0015435,0.91058344,0.1781107,1.002225,8.13E-07,4.77E-08,1.07E-12,1.11E-06
0.97326303,-0.96042436,1.0015408,0.91111815,0.17795476,1.0022125,4.13E-06,2.54E-07,1.04E-12,-1.13E-06
0.98412001,-0.96042436,1.0015359,0.91164148,0.17780608,1.0022036,2.05E-05,8.71E-07,1.01E-12,-4.17E-06
0.994977,-0.96042436,1.0015223,0.91217273,0.17766714,1.0021777,6.83E-06,1.47E-07,9.80E-13,-2.12E-06
1.005834,-0.96042436,1.0015068,0.91270214,0.1775323,1.002169,8.37E-06,4.81E-07,9.48E-13,-8.29E-07
1.016691,-0.96042436,1.0014962,0.91322976,0.17740391,1.0021597,0,3.75E-07,9.17E-13,1.65E-08
1.027548,-0.96042436,1.0014826,0.91375017,0.17728333,1.0021342,0,0,8.90E-13,3.34E-06
1.0384049,-0.96042436,1.0014782,0.91425633,0.17716464,1.0021248,3.53E-06,1.25E-07,8.64E-13,-6.20E-08
1.0492619,-0.96042436,1.0014744,0.91475958,0.17705284,1.0021187,4.96E-06,4.65E-07,8.42E-13,-1.36E-06
1.0601189,-0.96042436,1.0014602,0.91527712,0.17694871,1.0020906,8.53E-07,1.28E-07,8.22E-13,2.24E-06
1.0709759,-0.96042436,1.0014521,0.9157725,0.17684792,1.0020813,7.08E-06,2.28E-07,8.04E-13,6.10E-07
1.0818329,-0.96042436,1.001436,0.91627467,0.17675228,1.0020758,1.59E-07,1.21E-07,7.88E-13,3.13E-07
1.0926899,-0.96042436,1.0014287,0.91676974,0.17666394,1.0020633,1.40E-07,0,7.74E-13,2.50E-06
1.1035469,-0.96042436,1.0014167,0.91725838,0.17657751,1.0020376,3.17E-06,8.47E-09,7.63E-13,8.17E-07
1.1144038,-0.96042436,1.0014135,0.91773802,0.17649633,1.0020324,8.00E-06,2.61E-07,7.54E-13,-1.36E-06
1.1252608,-0.96042436,1.0014067,0.9182266,0.17641991,1.0020206,3.28E-06,3.73E-07,7.47E-13,2.54E-08
1.1361178,-0.96042436,1.0013926,0.91870695,0.17635034,1.0019976,3.96E-07,3.13E-08,7.43E-13,1.14E-06
1.1469749,-0.96042436,1.0013877,0.91917175,0.17628208,1.0019896,1.25E-05,4.85E-07,7.42E-13,-3.32E-06
1.1578319,-0.96042436,1.0013696,0.91965759,0.17622241,1.0019783,2.17E-06,0,7.43E-13,2.22E-06
1.1686889,-0.96042436,1.0013564,0.92012995,0.17616361,1.0019559,2.48E-06,2.81E-09,7.47E-13,1.76E-06
1.1795459,-0.96042436,1.0013517,0.92059004,0.17610821,1.001946,2.55E-06,9.88E-08,7.53E-13,1.09E-06
1.1904029,-0.96042436,1.0013484,0.92103714,0.17605755,1.0019393,1.39E-05,3.81E-08,7.64E-13,-2.42E-06
1.2012599,-0.96042436,1.0013436,0.92149329,0.1760107,1.0019126,2.37E-05,4.94E-07,7.78E-13,-3.22E-06
1.2121168,-0.96042436,1.0013298,0.92196131,0.17596947,1.0019037,0,3.07E-07,7.97E-13,2.19E-07
1.2229738,-0.96042436,1.0013238,0.92240798,0.1759304,1.0018976,3.84E-06,4.85E-07,8.17E-13,1.56E-07
1.2338308,-0.96042436,1.0013067,0.92285275,0.17589879,1.0018876,1.06E-05,3.02E-08,8.37E-13,5.59E-07
1.2446878,-0.96042436,1.0013015,0.92329061,0.17586696,1.0018643,1.55E-05,3.54E-07,8.53E-13,-3.32E-06
-0.079865128,-0.95020461,1.0019536,0.87457782,0.24105316,1.0028334,0,1.51E-07,1.15E-13,4.15E-07
-0.069008134,-0.95020461,1.0019605,0.87427819,0.24008267,1.0028437,0,2.89E-07,1.28E-13,2.52E-06
-0.058151145,-0.95020461,1.0019686,0.87399125,0.23910649,1.0028565,2.01E-06,2.51E-10,1.43E-13,2.60E-06
-0.047294155,-0.95020461,1.0019791,0.87372625,0.23812093,1.0028743,3.50E-06,5.93E-10,1.59E-13,7.57E-07
-0.036437161,-0.95020461,1.0019917,0.87349004,0.23712927,1.0028964,0,1.25E-08,1.77E-13,1.76E-06
-0.025580171,-0.95020461,1.0019993,0.87327063,0.23613392,1.0029068,7.77E-07,5.41E-08,1.97E-13,3.42E-06
-0.01472318,-0.95020461,1.0020136,0.87306738,0.23513016,1.0029151,9.55E-07,3.84E-07,2.18E-13,6.28E-07
-0.003866189,-0.95020461,1.0020268,0.87288344,0.23412302,1.0029253,5.47E-06,4.16E-07,2.41E-13,-1.42E-06
0.006990802,-0.95020461,1.0020338,0.8727265,0.23311439,1.0029366,1.21E-05,2.01E-07,2.65E-13,-1.35E-06
0.017847793,-0.95020461,1.0020452,0.87258971,0.23210052,1.0029563,2.05E-05,1.96E-07,2.90E-13,-2.50E-06
0.028704785,-0.95020461,1.0020528,0.87248009,0.23108366,1.002969,1.59E-05,1.00E-06,3.15E-13,-3.23E-06
0.039561775,-0.95020461,1.0020589,0.87239426,0.23006649,1.0029756,9.79E-06,5.72E-07,3.40E-13,-2.49E-06
0.050418768,-0.95020461,1.0020633,0.87232804,0.22904989,1.0029844,6.10E-06,2.60E-07,3.63E-13,3.40E-07
0.061275758,-0.95020461,1.0020669,0.87228155,0.22803183,1.0029906,7.74E-06,1.13E-08,3.85E-13,2.78E-07
0.072132751,-0.95020461,1.0020703,0.87225956,0.2270124,1.0029956,1.45E-06,7.70E-08,4.04E-13,4.23E-07
0.082989737,-0.95020461,1.0020744,0.8722586,0.22599435,1.0030006,0,5.95E-08,4.22E-13,3.47E-07
0.093846731,-0.95020461,1.0020797,0.87227941,0.22497934,1.0030061,7.79E-07,3.75E-07,4.37E-13,8.74E-07
0.10470372,-0.95020461,1.0020827,0.87231576,0.22396697,1.0030117,2.62E-06,0,4.50E-13,1.60E-06
0.11556071,-0.95020461,1.0020858,0.87237847,0.22295523,1.0030168,2.09E-07,0,4.61E-13,2.05E-06
0.1264177,-0.95020461,1.0020884,0.87246317,0.22194725,1.0030227,0,0,4.71E-13,1.97E-06
0.1372747,-0.95020461,1.002095,0.87256175,0.22094375,1.0030261,1.18E-06,0,4.79E-13,1.38E-06
0.14813168,-0.95020461,1.0020999,0.87268186,0.21994509,1.0030292,6.19E-07,0,4.86E-13,2.02E-06
0.15898867,-0.95020461,1.0021019,0.87282783,0.21894942,1.0030321,1.52E-08,4.66E-07,4.93E-13,7.09E-07
0.16984567,-0.95020461,1.0021034,0.87298959,0.21796325,1.0030349,0,3.78E-08,5.00E-13,2.38E-06
0.18070266,-0.95020461,1.0021052,0.87317121,0.21698017,1.0030352,6.86E-07,4.40E-07,5.07E-13,6.93E-07
0.19155966,-0.95020461,1.0021067,0.87337106,0.21600541,1.0030373,1.48E-06,5.16E-07,5.16E-13,6.28E-07
0.20241664,-0.95020461,1.0021071,0.87359506,0.21504042,1.0030389,1.97E-06,2.75E-09,5.27E-13,1.86E-06
0.21327363,-0.95020461,1.0021061,0.87382996,0.21408133,1.0030396,4.59E-06,5.39E-09,5.42E-13,6.63E-07
0.22413063,-0.95020461,1.0021038,0.87408733,0.21313073,1.0030398,1.60E-06,3.20E-08,5.61E-13,7.89E-07
0.23498762,-0.95020461,1.0021049,0.8743645,0.21218835,1.0030409,4.91E-07,1.56E-07,5.84E-13,1.12E-06
0.2458446,-0.95020461,1.0021057,0.87465686,0.21125594,1.0030395,5.69E-07,1.53E-07,6.13E-13,2.70E-06
0.25670159,-0.95020461,1.0021063,0.87496054,0.21033201,1.0030394,1.48E-06,2.98E-07,6.49E-13,-3.90E-07
0.26755857,-0.95020461,1.0021044,0.87528479,0.20942196,1.0030392,3.20E-06,4.16E-08,6.92E-13,-1.25E-07
0.27841559,-0.95020461,1.0021033,0.87562913,0.20851998,1.0030295,6.53E-06,3.52E-07,7.41E-13,-4.93E-07
0.28927258,-0.95020461,1.0020993,0.87598991,0.20763077,1.0030274,7.06E-07,4.60E-08,7.96E-13,1.43E-06
0.30012956,-0.95020461,1.0020987,0.87635404,0.20675182,1.0030239,6.67E-06,0,8.55E-13,-1.29E-06
0.31098655,-0.95020461,1.002098,0.87673765,0.20588295,1.0030159,1.15E-05,7.33E-07,9.17E-13,-2.36E-06
0.32184353,-0.95020461,1.0020893,0.8771475,0.20502843,1.0030104,1.68E-06,2.06E-07,9.79E-13,4.56E-07
0.33270052,-0.95020461,1.002087,0.87755471,0.20418453,1.0030081,1.06E-05,6.23E-07,1.04E-12,-2.52E-06
0.34355754,-0.95020461,1.0020791,0.87799037,0.20335722,1.0029932,4.79E-06,2.68E-07,1.10E-12,-1.96E-07
0.35441452,-0.95020461,1.002074,0.87843674,0.20254092,1.0029896,2.79E-06,2.35E-07,1.16E-12,2.42E-06
0.36527151,-0.95020461,1.0020717,0.87888575,0.20173615,1.0029866,4.98E-06,4.26E-07,1.22E-12,2.88E-07
0.37612849,-0.95020461,1.0020642,0.8793515,0.20094657,1.0029815,4.14E-06,1.17E-07,1.28E-12,1.41E-06
0.38698548,-0.95020461,1.0020609,0.87982494,0.20016764,1.0029602,1.14E-05,3.68E-07,1.33E-12,-1.30E-06
0.39784247,-0.95020461,1.0020567,0.88031024,0.19940409,1.002955,4.86E-06,5.47E-07,1.39E-12,-2.33E-06
0.40869948,-0.95020461,1.0020484,0.88081253,0.1986566,1.0029478,6.51E-07,1.24E-07,1.45E-12,8.01E-07
0.41955647,-0.95020461,1.0020382,0.88132346,0.1979214,1.0029441,5.63E-07,2.39E-07,1.51E-12,1.05E-06
0.43041345,-0.95020461,1.0020312,0.88183945,0.19719927,1.002931,3.91E-07,1.03E-07,1.56E-12,1.21E-06
