x [mm];y [mm];Velocity u [m/s];Velocity v [m/s];Reynolds stress Rxx [(m/s)^2];Reynolds stress Rxy [(m/s)^2];Reynolds stress Ryy [(m/s)^2]
-34.47;-24.7323;6.27243;1.69324;0.00933833;-0.000957332;0.00742301
-34.1165;-24.7323;6.28051;1.72134;0.00833772;-0.000935554;0.00738348
-33.7631;-24.7323;6.27623;1.74759;0.00804006;-0.000878998;0.00700393
-33.4096;-24.7323;6.27498;1.76551;0.00885046;-0.00105143;0.00770593
-33.0562;-24.7323;6.27758;1.78428;0.00893304;-0.00120187;0.00763645
-32.7027;-24.7323;6.27607;1.80186;0.00848063;-0.000467255;0.00784351
-32.3493;-24.7323;6.27021;1.82335;0.0086327;0.000720648;0.00819223
-31.9958;-24.7323;6.26866;1.83888;0.00738339;0.000680102;0.00611922
-31.6424;-24.7323;6.28155;1.86121;0.00590449;0.000250088;0.00410969
-31.2889;-24.7323;6.28774;1.88079;0.00530209;0.000128516;0.00285851
-30.9355;-24.7323;6.29599;1.89516;0.00429951;-7.61774e-05;0.00275896
-30.582;-24.7323;6.3154;1.90846;0.00415479;-0.000222493;0.00234133
-30.2286;-24.7323;6.33061;1.92517;0.00357478;4.41429e-05;0.00163284
-29.8751;-24.7323;6.33711;1.94508;0.00284874;4.49761e-05;0.00167959
-29.5217;-24.7323;6.33547;1.96484;0.0027136;0.000231859;0.00154414
-29.1682;-24.7323;6.33399;1.9822;0.00259233;0.000439669;0.00147917
-28.8148;-24.7323;6.34946;1.99737;0.00263483;0.000698026;0.00149084
-28.4613;-24.7323;6.36792;2.01317;0.00254604;0.000774717;0.00154314
-28.1079;-24.7323;6.3806;2.03092;0.0025828;0.000596533;0.00182958
-27.7544;-24.7323;6.38773;2.05362;0.00256401;0.000472453;0.00172733
-27.401;-24.7323;6.40027;2.07789;0.00223565;0.000384038;0.00154912
-27.0475;-24.7323;6.41509;2.09467;0.00208998;0.000251208;0.00149307
-26.6941;-24.7323;6.42796;2.10778;0.00188055;0.000160241;0.00142433
-26.3406;-24.7323;6.43833;2.12175;0.00182764;0.000143262;0.00130569
-25.9872;-24.7323;6.44834;2.13268;0.0017953;0.000156779;0.00125866
-25.6337;-24.7323;6.45926;2.14068;0.00212893;-5.03343e-05;0.00153495
-25.2803;-24.7323;6.47198;2.15037;0.00228309;2.4566e-05;0.00124977
-24.9268;-24.7323;6.48779;2.16767;0.00234857;0.000140824;0.00101189
-24.5734;-24.7323;6.50522;2.18335;0.00238648;0.000161794;0.000771913
-24.2199;-24.7323;6.5235;2.19725;0.00238141;0.000181317;0.000863339
-23.8664;-24.7323;6.54374;2.20808;0.00250933;0.000301883;0.000776719
-23.513;-24.7323;6.5649;2.21676;0.00259526;0.000379181;0.000779105
-23.1595;-24.7323;6.58238;2.22688;0.00290545;0.000253908;0.000895633
-22.8061;-24.7323;6.59003;2.23648;0.00321957;0.00017928;0.000789419
-22.4526;-24.7323;6.59721;2.24187;0.00345144;0.000227371;0.000662039
-22.0992;-24.7323;6.60872;2.24506;0.00327809;5.13567e-05;0.000631249
-21.7457;-24.7323;6.627;2.24818;0.00348112;-1.54023e-05;0.000626007
-21.3923;-24.7323;6.6447;2.25309;0.00377258;6.39418e-05;0.000624579
-21.0388;-24.7323;6.65687;2.26144;0.00386175;0.000102995;0.000696307
-20.6854;-24.7323;6.67369;2.27221;0.00360237;0.000158783;0.000776874
-20.3319;-24.7323;6.69792;2.2822;0.00352192;0.000136232;0.000832244
-19.9785;-24.7323;6.72439;2.29115;0.00369676;0.000126969;0.000904214
-19.625;-24.7323;6.74526;2.29932;0.00374973;2.74086e-05;0.00102511
-19.2716;-24.7323;6.7603;2.30722;0.00401317;-6.32539e-05;0.00108002
-18.9181;-24.7323;6.77676;2.31415;0.00443537;1.13977e-05;0.00118698
-18.5647;-24.7323;6.80831;2.31866;0.00514848;-5.37129e-05;0.00136238
-18.2112;-24.7323;6.84914;2.32038;0.00558997;-0.000268941;0.00152868
-17.8578;-24.7323;6.87921;2.31924;0.00562205;-0.00022511;0.00150502
-17.5043;-24.7323;6.89741;2.31676;0.0053171;6.55617e-05;0.00160883
-17.1509;-24.7323;6.91661;2.31675;0.0052065;1.82517e-05;0.00178019
-16.7974;-24.7323;6.93941;2.32078;0.0052633;-3.01261e-05;0.00167367
-16.444;-24.7323;6.95954;2.32738;0.00534395;-0.000215232;0.00173471
-16.0905;-24.7323;6.97838;2.32645;0.00491806;-0.000282707;0.00177432
-15.7371;-24.7323;7.00312;2.32251;0.00438105;-0.000383115;0.00168388
-15.3836;-24.7323;7.03404;2.32533;0.00454427;-0.000433249;0.00142173
-15.0302;-24.7323;7.06309;2.32981;0.00467852;-0.000552532;0.0013937
-14.6767;-24.7323;7.08296;2.32976;0.00473296;-0.000594132;0.00134563
-14.3233;-24.7323;7.0952;2.32533;0.00490725;-0.000465424;0.00131766
-13.9698;-24.7323;7.10386;2.32154;0.00561544;-0.000340147;0.00117294
-13.6164;-24.7323;7.10646;2.31882;0.00609244;-0.000601126;0.00106662
-13.2629;-24.7323;7.10691;2.31532;0.00601743;-0.000975447;0.00113019
-12.9095;-24.7323;7.11211;2.31166;0.00574887;-0.00116804;0.00113584
-12.556;-24.7323;7.12419;2.30684;0.00555031;-0.00115258;0.00115711
-12.2026;-24.7323;7.1398;2.30139;0.00523324;-0.000996975;0.00108126
-11.8491;-24.7323;7.15533;2.29741;0.00516734;-0.000961318;0.00105243
-11.4957;-24.7323;7.16946;2.29391;0.00516063;-0.000927773;0.00117133
-11.1422;-24.7323;7.18159;2.28994;0.00543998;-0.000963892;0.0012415
-10.7888;-24.7323;7.19553;2.2851;0.00569572;-0.00111051;0.00112741
-10.4353;-24.7323;7.21118;2.28048;0.00590895;-0.0012196;0.00108357
-10.0819;-24.7323;7.22768;2.27534;0.0058406;-0.00126751;0.000955226
-9.7284;-24.7323;7.24478;2.27146;0.00602999;-0.0014408;0.00107331
-9.37495;-24.7323;7.26468;2.26766;0.00652661;-0.00157858;0.00119191
-9.0215;-24.7323;7.28606;2.261;0.00689396;-0.00170643;0.0012558
-8.66805;-24.7323;7.30625;2.25369;0.00684953;-0.00181693;0.00141338
-8.3146;-24.7323;7.32392;2.24858;0.00673152;-0.00186526;0.00150711
-7.96114;-24.7323;7.33863;2.24346;0.00677816;-0.00184031;0.00149262
-7.60769;-24.7323;7.34912;2.23744;0.00708594;-0.00184634;0.00155785
-7.25424;-24.7323;7.35889;2.23132;0.0072748;-0.00202724;0.00162247
-6.90079;-24.7323;7.3702;2.22366;0.00756314;-0.00210251;0.00157369
-6.54734;-24.7323;7.38546;2.2178;0.00795441;-0.00209538;0.00159948
-6.19389;-24.7323;7.40513;2.21259;0.00874449;-0.00227701;0.0017234
-5.84044;-24.7323;7.41875;2.20595;0.00962895;-0.00252263;0.00167679
-5.48699;-24.7323;7.42989;2.19965;0.0106044;-0.00271744;0.00174457
-5.13354;-24.7323;7.44035;2.19439;0.0103808;-0.00277535;0.00190464
-4.78008;-24.7323;7.45504;2.1894;0.0103043;-0.00269643;0.00212673
-4.42663;-24.7323;7.46893;2.18433;0.00978751;-0.00269753;0.00228734
-4.07318;-24.7323;7.47893;2.17895;0.00922777;-0.00273233;0.00235931
-3.71973;-24.7323;7.48427;2.17104;0.00909926;-0.00283111;0.00248685
-3.36628;-24.7323;7.49122;2.16225;0.00919751;-0.00308243;0.0026634
-3.01283;-24.7323;7.50045;2.15476;0.00944627;-0.00317102;0.00271418
-2.65938;-24.7323;7.51264;2.14645;0.0100237;-0.00354504;0.00309603
-2.30593;-24.7323;7.52236;2.14038;0.00969086;-0.00368727;0.00340191
-1.95247;-24.7323;7.52958;2.13491;0.00969216;-0.00370579;0.00334577
-1.59902;-24.7323;7.53636;2.12729;0.00975398;-0.00368859;0.00338595
-1.24557;-24.7323;7.54538;2.11643;0.00974157;-0.0037335;0.00374998
-0.892121;-24.7323;7.55301;2.10816;0.0102019;-0.00411954;0.00445913
-0.53867;-24.7323;7.56168;2.10273;0.0105014;-0.00463229;0.00515337
-0.185218;-24.7323;7.56922;2.09552;0.0103135;-0.0050852;0.00585886
0.168233;-24.7323;7.5746;2.08826;0.0101955;-0.00527062;0.00638829
0.521684;-24.7323;7.57999;2.08056;0.0102539;-0.00560647;0.00695499
0.875135;-24.7323;7.58577;2.07132;0.00991322;-0.00581383;0.00702453
1.22859;-24.7323;7.59425;2.06257;0.00957671;-0.00561589;0.0069207
1.58204;-24.7323;7.6038;2.05604;0.00977967;-0.00575702;0.00764792
1.93549;-24.7323;7.61505;2.04916;0.00990814;-0.00610742;0.00786329
2.28894;-24.7323;7.62856;2.04248;0.00982422;-0.00573735;0.00780131
2.64239;-24.7323;7.6455;2.03376;0.00991716;-0.00583326;0.00943389
2.99584;-24.7323;7.65878;2.0267;0.00985049;-0.00586086;0.010303
3.34929;-24.7323;7.67011;2.01826;0.0101645;-0.0060919;0.0102728
3.70274;-24.7323;7.67742;2.0051;0.0105319;-0.00639644;0.010267
4.0562;-24.7323;7.67957;1.98922;0.0108436;-0.00657806;0.0118151
4.40965;-24.7323;7.68198;1.97428;0.0119735;-0.00711983;0.0135645
4.7631;-24.7323;7.69048;1.96933;0.0133566;-0.0077619;0.0132232
5.11655;-24.7323;7.70444;1.97225;0.0145738;-0.00812707;0.013191
5.47;-24.7323;7.71857;1.96324;0.0143728;-0.00807799;0.0146538
5.82345;-24.7323;7.72945;1.94479;0.0137411;-0.00827557;0.0170502
6.1769;-24.7323;7.73463;1.93605;0.013299;-0.00909733;0.0182374
6.53035;-24.7323;7.73564;1.93391;0.0135408;-0.00959565;0.019051
6.88381;-24.7323;7.73632;1.93143;0.0147035;-0.00988188;0.0188369
7.23726;-24.7323;7.74281;1.92421;0.0156041;-0.00913921;0.0198292
7.59071;-24.7323;7.74772;1.9163;0.0163597;-0.00872407;0.0202318
7.94416;-24.7323;7.75498;1.91336;0.0166127;-0.00937797;0.0209391
8.29761;-24.7323;7.7585;1.91076;0.0176449;-0.0101734;0.0218226
8.65106;-24.7323;7.75478;1.90497;0.0197449;-0.0104845;0.0227215
9.00451;-24.7323;7.74944;1.89312;0.0219233;-0.0107211;0.0239206
9.35796;-24.7323;7.75007;1.87625;0.0241524;-0.0113972;0.0269373
9.71142;-24.7323;7.75517;1.86317;0.0264953;-0.0121531;0.0289414
10.0649;-24.7323;7.76328;1.85774;0.0287807;-0.0137416;0.0323439
10.4183;-24.7323;7.76808;1.85931;0.031032;-0.0164709;0.0375825
10.7718;-24.7323;7.76728;1.86273;0.033741;-0.0189088;0.0436333
11.1252;-24.7323;7.76771;1.86498;0.0372962;-0.0201681;0.0493908
11.4787;-24.7323;7.77599;1.86741;0.0408805;-0.0220599;0.0567479
11.8321;-24.7323;7.7967;1.87323;0.0438945;-0.0236333;0.0654124
12.1856;-24.7323;7.81939;1.88234;0.0472734;-0.0259895;0.0762038
12.539;-24.7323;7.83485;1.88901;0.0517371;-0.0283947;0.0879601
12.8925;-24.7323;7.84708;1.88791;0.0569348;-0.0283461;0.0989839
13.2459;-24.7323;7.85512;1.88299;0.0636538;-0.0267578;0.110159
13.5994;-24.7323;7.86439;1.87842;0.0696188;-0.0245253;0.121995
13.9528;-24.7323;7.87611;1.87704;0.0789397;-0.0220863;0.135188
14.3063;-24.7323;7.88832;1.87667;0.0922411;-0.0197156;0.146849
14.6597;-24.7323;7.89839;1.87251;0.109201;-0.0212547;0.158138
15.0132;-24.7323;7.9045;1.86004;0.125936;-0.0298573;0.171444
15.3666;-24.7323;7.90701;1.84973;0.144095;-0.0379516;0.191204
15.7201;-24.7323;7.90774;1.83866;0.168013;-0.0485928;0.215343
16.0735;-24.7323;7.9124;1.82145;0.196077;-0.0622795;0.249232
16.427;-24.7323;7.9218;1.79681;0.216269;-0.0753447;0.268039
16.7804;-24.7323;7.92949;1.77681;0.228408;-0.0836339;0.301973
17.1339;-24.7323;7.93178;1.76114;0.236862;-0.0865934;0.354535
17.4873;-24.7323;7.92349;1.75118;0.282437;-0.0921973;0.41592
17.8408;-24.7323;7.92232;1.73138;0.358253;-0.096382;0.426128
18.1942;-24.7323;7.91638;1.69959;0.398521;-0.0822341;0.377646
18.5477;-24.7323;7.90807;1.67304;0.421877;-0.0939581;0.410847
18.9011;-24.7323;7.88592;1.65405;0.452009;-0.121171;0.478613
19.2546;-24.7323;7.84881;1.63533;0.513873;-0.129525;0.542932
19.608;-24.7323;7.80866;1.60966;0.614833;-0.128724;0.588144
19.9615;-24.7323;7.78806;1.56655;0.698946;-0.123515;0.554586
20.315;-24.7323;7.77025;1.54291;0.768466;-0.151102;0.567683
20.6684;-24.7323;7.72357;1.53423;0.941956;-0.238783;0.629043
21.0219;-24.7323;7.6718;1.52014;1.10207;-0.302217;0.726947
21.3753;-24.7323;7.66268;1.48536;1.11229;-0.294249;0.809735
21.7288;-24.7323;7.61743;1.46765;1.25388;-0.386166;0.884406
22.0822;-24.7323;7.57612;1.48562;1.48054;-0.510239;0.990014
22.4357;-24.7323;7.55279;1.46425;1.619;-0.519393;1.00782
22.7891;-24.7323;7.51873;1.44946;1.73859;-0.513832;1.05405
23.1426;-24.7323;7.48365;1.44276;1.82481;-0.541132;1.19884
23.496;-24.7323;7.40279;1.40644;1.92483;-0.522996;1.39516
23.8495;-24.7323;7.31352;1.39543;2.07266;-0.567008;1.53442
24.2029;-24.7323;7.22588;1.38851;2.23307;-0.625897;1.53547
24.5564;-24.7323;7.14602;1.35832;2.3714;-0.628822;1.5406
24.9098;-24.7323;7.0554;1.31389;2.72596;-0.612658;1.64958
25.2633;-24.7323;6.94948;1.29068;3.06305;-0.680533;1.7911
25.6167;-24.7323;6.81962;1.24875;3.28021;-0.613368;1.81923
25.9702;-24.7323;6.66543;1.241;3.53565;-0.64939;1.81865
26.3236;-24.7323;6.56087;1.23212;3.68838;-0.659098;1.76273
26.6771;-24.7323;6.48495;1.25158;3.86099;-0.735248;1.79796
27.0305;-24.7323;6.35973;1.25213;4.20964;-0.823312;1.92729
27.384;-24.7323;6.25874;1.19968;4.61963;-0.962677;1.90721
27.7374;-24.7323;6.1106;1.1665;4.61484;-1.03466;1.92059
28.0909;-24.7323;6.00424;1.14071;4.64675;-1.08365;1.92104
28.4443;-24.7323;5.9106;1.0733;4.66356;-1.13422;1.87866
28.7978;-24.7323;5.78674;1.03342;4.76157;-1.18311;2.01777
29.1512;-24.7323;5.67998;0.974921;4.87082;-1.20181;2.14546
29.5047;-24.7323;5.62006;0.923378;4.93397;-1.29089;2.29095
29.8581;-24.7323;5.53419;0.869817;4.92103;-1.374;2.34452
30.2116;-24.7323;5.44626;0.861316;4.9585;-1.44727;2.45616
30.565;-24.7323;5.34631;0.848107;5.06746;-1.37848;2.40222
30.9185;-24.7323;5.23278;0.824444;5.14738;-1.28327;2.30401
31.2719;-24.7323;5.1896;0.821644;5.04749;-1.22454;2.15866
31.6254;-24.7323;5.09139;0.786389;5.22846;-1.1925;2.16651
31.9788;-24.7323;4.99406;0.782345;5.43795;-1.27391;2.24531
32.3323;-24.7323;4.87216;0.805343;5.64943;-1.28096;2.36387
32.6857;-24.7323;4.83837;0.794593;5.71272;-1.26701;2.49923
33.0392;-24.7323;4.70443;0.808726;5.64308;-1.26488;2.58917
33.3926;-24.7323;4.64169;0.801441;5.54864;-1.43804;2.73148
33.7461;-24.7323;4.57236;0.805113;5.35966;-1.34701;2.68683
34.0995;-24.7323;4.57341;0.759804;5.03407;-1.0864;2.49195
34.453;-24.7323;4.50659;0.741504;5.20115;-1.1033;2.4082
34.8065;-24.7323;4.42188;0.75635;5.27151;-1.15158;2.41874
35.1599;-24.7323;4.3533;0.708398;5.29643;-1.20944;2.35692
35.5134;-24.7323;4.27859;0.677957;5.29972;-1.17022;2.33612
35.8668;-24.7323;4.20356;0.712572;5.36019;-1.1572;2.32025
36.2203;-24.7323;4.15748;0.746724;5.41084;-1.21228;2.3014
36.5737;-24.7323;4.10196;0.73957;5.39209;-1.28288;2.44321
36.9272;-24.7323;4.06104;0.721589;5.29563;-1.33895;2.49742
37.2806;-24.7323;3.99862;0.707013;5.24115;-1.43469;2.50591
37.6341;-24.7323;3.9709;0.706875;5.06423;-1.48461;2.54257
37.9875;-24.7323;3.94087;0.682195;5.00651;-1.51769;2.61311
38.341;-24.7323;3.88765;0.690217;4.95073;-1.41913;2.60327
38.6944;-24.7323;3.85031;0.713999;4.95576;-1.32295;2.50681
39.0479;-24.7323;3.78124;0.72273;4.85013;-1.21222;2.40167
39.4013;-24.7323;3.776;0.671538;4.93374;-1.13353;2.38425
39.7548;-24.7323;3.7092;0.62229;5.15367;-1.20341;2.18971
40.1082;-24.7323;3.6137;0.550347;5.30786;-1.11151;2.15088
40.4617;-24.7323;3.56017;0.455424;5.22126;-1.161;2.07004
40.8151;-24.7323;3.519;0.394698;5.07592;-1.14417;2.00442
41.1686;-24.7323;3.46383;0.448657;4.98428;-1.13283;1.99838
41.522;-24.7323;3.42536;0.495976;5.03781;-1.1217;2.13894
41.8755;-24.7323;3.40132;0.529297;5.11374;-1.06268;2.13044
42.2289;-24.7323;3.34023;0.56255;5.06884;-1.01979;2.124
42.5824;-24.7323;3.30533;0.549122;5.09528;-1.08012;2.01861
42.9358;-24.7323;3.27444;0.517012;5.16425;-1.14224;2.01403
43.2893;-24.7323;3.25201;0.462971;5.24789;-1.24925;2.14461
43.6427;-24.7323;3.22087;0.495672;5.2985;-1.29184;2.28729
43.9962;-24.7323;3.19595;0.480276;5.40904;-1.44681;2.36827
44.3496;-24.7323;3.13351;0.445263;5.64764;-1.51734;2.28294
-45.7804;-25.0858;6.04305;1.23437;0.0072688;0.00101333;0.00583698
-45.427;-25.0858;6.04993;1.25885;0.0076975;0.00167346;0.00534006
-45.0735;-25.0858;6.06395;1.274;0.00760139;0.000959556;0.00546526
-44.7201;-25.0858;6.08057;1.2889;0.00832154;0.00135628;0.00523926
-44.3666;-25.0858;6.07968;1.3045;0.00862309;0.000731232;0.00479793
-44.0132;-25.0858;6.0662;1.31832;0.0080663;0.000453889;0.00452033
-43.6597;-25.0858;6.05541;1.33562;0.00799846;0.000349035;0.00391343
-43.3063;-25.0858;6.05683;1.35693;0.00677872;0.000464542;0.00350859
-42.9528;-25.0858;6.05826;1.37191;0.00603079;0.000206815;0.00315695
-42.5994;-25.0858;6.05318;1.39086;0.00638427;0.000379135;0.00261498
-42.2459;-25.0858;6.05324;1.40483;0.00524217;5.04316e-05;0.00254821
-41.8925;-25.0858;6.05264;1.41859;0.00505187;-5.04238e-05;0.00220814
-41.539;-25.0858;6.06355;1.42874;0.00520044;-0.000264544;0.00300447
-41.1856;-25.0858;6.07519;1.43796;0.00625441;-9.90422e-05;0.00357932
-40.8321;-25.0858;6.09027;1.44508;0.00720368;0.000265325;0.00341989
-40.4787;-25.0858;6.10493;1.45752;0.00683157;0.000318799;0.0044798
-40.1252;-25.0858;6.10945;1.47009;0.00622368;5.60229e-05;0.00383275
-39.7718;-25.0858;6.11059;1.48035;0.00531365;0.000395995;0.00310041
-39.4183;-25.0858;6.11631;1.49134;0.00534053;-0.000201982;0.00309668
-39.0649;-25.0858;6.12788;1.50262;0.00490634;7.9956e-05;0.00346071
-38.7114;-25.0858;6.13411;1.50977;0.0053573;0.000407176;0.00377049
-38.3579;-25.0858;6.13432;1.51384;0.00595343;0.000603226;0.00430824
-38.0045;-25.0858;6.13589;1.52063;0.00669218;0.000752223;0.0042024
-37.651;-25.0858;6.15374;1.53697;0.00690046;0.00111992;0.00457249
-37.2976;-25.0858;6.1641;1.55506;0.0064461;0.000713795;0.00492311
-36.9441;-25.0858;6.17664;1.56995;0.00730132;0.000667612;0.00517292
-36.5907;-25.0858;6.19577;1.58286;0.010474;0.000985082;0.00608504
-36.2372;-25.0858;6.21456;1.59867;0.0100889;0.000323678;0.00635482
-35.8838;-25.0858;6.21309;1.62814;0.00942343;-0.000143201;0.00763248
-35.5303;-25.0858;6.20907;1.65568;0.00849902;-5.61018e-05;0.0075873
-35.1769;-25.0858;6.21609;1.6807;0.0078846;-0.000331322;0.00787165
-34.8234;-25.0858;6.22912;1.70101;0.00838086;-0.00139883;0.00691582
-34.47;-25.0858;6.24352;1.71816;0.0090057;-0.000827519;0.00840638
-34.1165;-25.0858;6.25224;1.74353;0.0085642;-0.00115143;0.00917434
-33.7631;-25.0858;6.25138;1.77;0.00832512;-0.00132516;0.00793598
-33.4096;-25.0858;6.25172;1.79286;0.00986813;-0.00185524;0.00742065
-33.0562;-25.0858;6.25276;1.8055;0.0103206;-0.00128247;0.0069894
-32.7027;-25.0858;6.25408;1.81998;0.00838427;-0.000212953;0.00754109
-32.3493;-25.0858;6.25669;1.84377;0.00754015;0.000691676;0.00724163
-31.9958;-25.0858;6.2614;1.86748;0.00703646;0.00104271;0.00586603
-31.6424;-25.0858;6.26621;1.89089;0.00629127;0.000841906;0.00422134
-31.2889;-25.0858;6.27181;1.91234;0.00566952;0.000630335;0.00314708
-30.9355;-25.0858;6.27608;1.92637;0.00468329;0.000133239;0.0026084
-30.582;-25.0858;6.2928;1.93962;0.00426361;-0.000149284;0.00204442
-30.2286;-25.0858;6.31254;1.95205;0.00364598;0.000145312;0.00175091
-29.8751;-25.0858;6.32246;1.96693;0.00323015;0.000265291;0.00181203
-29.5217;-25.0858;6.3215;1.9851;0.00303181;0.000446502;0.00164287
-29.1682;-25.0858;6.31918;2.00179;0.00296521;0.00061889;0.00148543
-28.8148;-25.0858;6.33246;2.01759;0.00293837;0.000814274;0.00147195
-28.4613;-25.0858;6.35108;2.03505;0.00268489;0.000705292;0.00146481
-28.1079;-25.0858;6.36406;2.05516;0.00266655;0.000624867;0.00136506
-27.7544;-25.0858;6.37205;2.07863;0.00258201;0.000497818;0.0012389
-27.401;-25.0858;6.38396;2.10333;0.00237899;0.000401418;0.00141577
-27.0475;-25.0858;6.39969;2.12188;0.00219551;0.000224057;0.0014445
-26.6941;-25.0858;6.41464;2.1356;0.00203686;0.000106041;0.00132259
-26.3406;-25.0858;6.42515;2.14953;0.00204381;8.67287e-05;0.00115504
-25.9872;-25.0858;6.43579;2.16053;0.00202543;0.000117286;0.00121261
-25.6337;-25.0858;6.44761;2.1669;0.00215561;-1.2721e-05;0.00154597
-25.2803;-25.0858;6.46064;2.17493;0.00224084;6.96986e-05;0.00142619
-24.9268;-25.0858;6.47527;2.18906;0.00248493;0.000219422;0.00130791
-24.5734;-25.0858;6.49131;2.20344;0.00258006;0.000214064;0.000895546
-24.2199;-25.0858;6.50805;2.21518;0.00235054;0.000107804;0.000754089
-23.8664;-25.0858;6.52931;2.22859;0.00237324;0.000242979;0.000712755
-23.513;-25.0858;6.55539;2.24178;0.00257449;0.000407737;0.00076784
-23.1595;-25.0858;6.57486;2.25482;0.00271573;0.000333021;0.000853304
-22.8061;-25.0858;6.58251;2.2638;0.00277076;0.000221586;0.000725586
-22.4526;-25.0858;6.58752;2.26832;0.00304531;9.99325e-05;0.000619538
-22.0992;-25.0858;6.59562;2.26877;0.00311128;-3.59841e-05;0.000644184
-21.7457;-25.0858;6.6096;2.27006;0.00321718;3.34092e-06;0.000682366
-21.3923;-25.0858;6.62808;2.27616;0.00375226;9.70697e-06;0.000737659
-21.0388;-25.0858;6.64307;2.28443;0.00391659;1.41199e-05;0.000767544
-20.6854;-25.0858;6.66072;2.29412;0.0038345;2.39541e-05;0.000897051
-20.3319;-25.0858;6.68149;2.30331;0.00370424;0.00016477;0.00105003
-19.9785;-25.0858;6.70554;2.31095;0.00384361;7.07935e-05;0.00128185
-19.625;-25.0858;6.72948;2.31896;0.00386662;4.43011e-05;0.00140956
-19.2716;-25.0858;6.74801;2.3298;0.00418483;8.86577e-05;0.00153017
-18.9181;-25.0858;6.7659;2.33673;0.00455175;0.000255671;0.00165609
-18.5647;-25.0858;6.79775;2.34242;0.00506242;0.000213971;0.0020479
-18.2112;-25.0858;6.84097;2.3464;0.0056087;-3.77435e-06;0.00227152
-17.8578;-25.0858;6.87532;2.34672;0.00581997;1.89642e-05;0.00214975
-17.5043;-25.0858;6.89797;2.34412;0.00548133;0.000332499;0.00257383
-17.1509;-25.0858;6.91832;2.34166;0.00526408;0.000381926;0.00259869
-16.7974;-25.0858;6.94057;2.34599;0.0054181;0.000183535;0.0024235
-16.444;-25.0858;6.96146;2.35557;0.00544407;-0.000203021;0.0024933
-16.0905;-25.0858;6.98085;2.35646;0.00492052;-0.000365667;0.00230951
-15.7371;-25.0858;7.00165;2.35259;0.00453758;-0.000539096;0.00215425
-15.3836;-25.0858;7.02751;2.3528;0.00493926;-0.00058963;0.00211718
-15.0302;-25.0858;7.05514;2.35415;0.00504826;-0.000825174;0.00195412
-14.6767;-25.0858;7.07872;2.35554;0.00514669;-0.000947918;0.00187998
-14.3233;-25.0858;7.09959;2.35225;0.00529082;-0.000858288;0.00179181
-13.9698;-25.0858;7.11448;2.34851;0.00554426;-0.000659126;0.00149869
-13.6164;-25.0858;7.12265;2.34771;0.00576094;-0.000620277;0.00136052
-13.2629;-25.0858;7.12442;2.34466;0.00577409;-0.00100624;0.00141348
-12.9095;-25.0858;7.12791;2.33939;0.00591388;-0.0012816;0.00143919
-12.556;-25.0858;7.1343;2.33491;0.00609501;-0.00135792;0.00147081
-12.2026;-25.0858;7.14692;2.33084;0.00570257;-0.0013025;0.00145825
-11.8491;-25.0858;7.16214;2.32698;0.00537522;-0.00111258;0.00138322
-11.4957;-25.0858;7.17613;2.3234;0.00513396;-0.00103912;0.00137495
-11.1422;-25.0858;7.18832;2.31867;0.0051811;-0.00105461;0.0015066
-10.7888;-25.0858;7.20115;2.31171;0.00546308;-0.00108038;0.00139312
-10.4353;-25.0858;7.21446;2.30385;0.00568705;-0.00113162;0.00134593
-10.0819;-25.0858;7.2293;2.2988;0.00581544;-0.00131367;0.0011926
-9.7284;-25.0858;7.24758;2.29598;0.00624264;-0.0015401;0.00136305
-9.37495;-25.0858;7.26837;2.29036;0.00679364;-0.0016663;0.00140585
-9.0215;-25.0858;7.28779;2.28284;0.00713822;-0.00183633;0.00140891
-8.66805;-25.0858;7.30632;2.27559;0.00703092;-0.00185598;0.00151821
-8.3146;-25.0858;7.32458;2.27029;0.00700349;-0.00184385;0.00159913
-7.96114;-25.0858;7.34155;2.26587;0.00706688;-0.00183862;0.00175064
-7.60769;-25.0858;7.35459;2.25983;0.00720774;-0.00193431;0.00184552
-7.25424;-25.0858;7.36361;2.25112;0.0073543;-0.00209335;0.00177143
-6.90079;-25.0858;7.37281;2.24138;0.00760549;-0.00216515;0.00171802
-6.54734;-25.0858;7.39074;2.23429;0.00837676;-0.00204393;0.00169782
-6.19389;-25.0858;7.41309;2.23013;0.00893671;-0.00219094;0.0017582
-5.84044;-25.0858;7.42967;2.22579;0.00973903;-0.00250123;0.00177021
-5.48699;-25.0858;7.44272;2.22074;0.010848;-0.00290319;0.00192028
-5.13354;-25.0858;7.45483;2.21522;0.0109182;-0.00301335;0.00213875
-4.78008;-25.0858;7.46809;2.20859;0.0102281;-0.00287736;0.00222353
-4.42663;-25.0858;7.479;2.20295;0.0095901;-0.00287139;0.00235616
-4.07318;-25.0858;7.48704;2.19724;0.00865319;-0.00281268;0.00249591
-3.71973;-25.0858;7.4929;2.18917;0.00884861;-0.00287718;0.00266923
-3.36628;-25.0858;7.50002;2.1805;0.00917685;-0.00312459;0.00282863
-3.01283;-25.0858;7.511;2.17385;0.00924716;-0.00309357;0.00280878
-2.65938;-25.0858;7.52527;2.16745;0.00958115;-0.00319018;0.00291184
-2.30593;-25.0858;7.53392;2.16099;0.00943136;-0.00355879;0.00321741
-1.95247;-25.0858;7.54017;2.15443;0.00932332;-0.00358102;0.00327564
-1.59902;-25.0858;7.54804;2.14614;0.00956996;-0.00352508;0.00328756
