x [mm];y [mm];Velocity u [m/s];Velocity v [m/s];Reynolds stress Rxx [(m/s)^2];Reynolds stress Rxy [(m/s)^2];Reynolds stress Ryy [(m/s)^2];Uncertainty V [m/s]
-20.2125;-31.7639;3.5309;1.70624;0.00170354;0.00113506;0.00514982;0.00477959
-19.8553;-31.7639;3.55312;1.71419;0.00178838;0.00131545;0.00618152;0.00515425
-19.4982;-31.7639;3.57396;1.72405;0.00178108;0.00137805;0.00667321;0.00530858
-19.1411;-31.7639;3.59624;1.73311;0.00168545;0.00145638;0.00771945;0.00559908
-18.784;-31.7639;3.61815;1.74785;0.00188462;0.00137559;0.00891954;0.00600116
-18.4269;-31.7639;3.63881;1.76467;0.00214319;0.00108404;0.00910506;0.00612325
-18.0697;-31.7639;3.66071;1.77866;0.00243036;0.00134868;0.0114084;0.00679184
-17.7126;-31.7639;3.68213;1.78723;0.00272808;0.00116781;0.0104969;0.00663952
-17.3555;-31.7639;3.70196;1.79182;0.0029682;0.00106627;0.0097777;0.00651815
-16.9984;-31.7639;3.72876;1.79714;0.00397647;0.00109902;0.0121665;0.00733552
-16.6413;-31.7639;3.75737;1.80569;0.00595356;0.00146795;0.0129483;0.00793764
-16.2842;-31.7639;3.78338;1.81066;0.0074815;0.00204351;0.0133073;0.00832442
-15.927;-31.7639;3.80913;1.81112;0.00810829;0.00166155;0.0127445;0.00833722
-15.5699;-31.7639;3.83157;1.81482;0.0083931;0.00123045;0.0109009;0.00801956
-15.2128;-31.7639;3.85809;1.82131;0.00918612;0.000249365;0.00976645;0.00794829
-14.8557;-31.7639;3.88398;1.81999;0.00973871;0.00120347;0.00981566;0.00807349
-14.4986;-31.7639;3.91098;1.81497;0.00929744;0.00215383;0.00936364;0.00788693
-14.1414;-31.7639;3.9396;1.81916;0.0094918;0.00275294;0.00967841;0.00799379
-13.7843;-31.7639;3.97134;1.8316;0.0104314;0.00354025;0.0100349;0.00825961
-13.4272;-31.7639;3.99846;1.83366;0.00905208;0.00289141;0.00959754;0.0078845
-13.0701;-31.7639;4.01923;1.82102;0.00740314;0.00220501;0.0080191;0.0071699
-12.713;-31.7639;4.03891;1.80347;0.00666666;0.00277118;0.00724186;0.00680894
-12.3558;-31.7639;4.05747;1.79249;0.00640929;0.00327633;0.00708196;0.00670603
-11.9987;-31.7639;4.07784;1.7843;0.00578209;0.00281271;0.00664789;0.00643687
-11.6416;-31.7639;4.09704;1.77541;0.00564377;0.00261996;0.00679715;0.0064397
-11.2845;-31.7639;4.11885;1.76502;0.0055093;0.00226759;0.00654977;0.0063401
-10.9274;-31.7639;4.14372;1.75251;0.00529491;0.00183733;0.00669164;0.00632101
-10.5703;-31.7639;4.16902;1.7445;0.00548324;0.00123843;0.0066079;0.00634853
-10.2131;-31.7639;4.19224;1.73434;0.00519269;0.000639164;0.00638755;0.00621295
-9.85602;-31.7639;4.21324;1.71916;0.00473229;0.00019582;0.00665718;0.00616157
-9.4989;-31.7639;4.23056;1.6991;0.00477283;-0.000429881;0.00634515;0.00608769
-9.14178;-31.7639;4.24757;1.68023;0.00481596;-0.000270845;0.0051089;0.00575177
-8.78466;-31.7639;4.26329;1.66544;0.00473484;-0.000324797;0.00462452;0.00558551
-8.42755;-31.7639;4.2733;1.65061;0.0050719;-0.000781612;0.00435303;0.00560504
-8.07043;-31.7639;4.28216;1.63483;0.00570316;-0.000861126;0.00407805;0.00570999
-7.71331;-31.7639;4.29397;1.61467;0.00593814;-0.000891837;0.00384398;0.00571026
-7.35619;-31.7639;4.30533;1.60164;0.00564697;-0.000777741;0.00329548;0.00545969
-6.99907;-31.7639;4.31288;1.592;0.00547189;-0.000877871;0.00256323;0.0051753
-6.64195;-31.7639;4.31909;1.57716;0.00544067;-0.00111001;0.00243622;0.00512409
-6.28484;-31.7639;4.3221;1.56387;0.00575054;-0.000960293;0.00213483;0.00512685
-5.92772;-31.7639;4.32694;1.55232;0.00582195;-0.000737088;0.00189937;0.00507324
-5.5706;-31.7639;4.33305;1.54336;0.0057068;-0.000730377;0.00174298;0.00498323
-5.21348;-31.7639;4.33869;1.53226;0.0052638;-0.000639812;0.00168057;0.00481122
-4.85636;-31.7639;4.34114;1.52303;0.00525675;-0.000901364;0.0015261;0.00475494
-4.49924;-31.7639;4.34268;1.51784;0.00587505;-0.00137243;0.00154645;0.00497376
-4.14212;-31.7639;4.34432;1.51096;0.00662516;-0.00163922;0.00148467;0.00519931
-3.78501;-31.7639;4.34521;1.50187;0.00648341;-0.00153659;0.00135489;0.00511152
-3.42789;-31.7639;4.34725;1.49207;0.00622732;-0.00131068;0.00126448;0.00499727
-3.07077;-31.7639;4.35076;1.48373;0.00640797;-0.00138092;0.00133168;0.00507926
-2.71365;-31.7639;4.35595;1.47812;0.00619908;-0.00140092;0.00118629;0.00496164
-2.35653;-31.7639;4.36446;1.47657;0.00566281;-0.00143079;0.0012969;0.00481654
-1.99941;-31.7639;4.37464;1.47541;0.00576415;-0.00150059;0.00156951;0.00494424
-1.6423;-31.7639;4.38215;1.4738;0.00651411;-0.00175562;0.00167302;0.00522402
-1.28518;-31.7639;4.38293;1.4703;0.00876574;-0.00221015;0.0016767;0.00589984
-0.928059;-31.7639;4.36543;1.46219;0.0140421;-0.00231282;0.0017513;0.00725567
-0.570941;-31.7639;4.32308;1.44722;0.0243691;-0.00134512;0.0016593;0.00931458
-0.213822;-31.7639;4.24934;1.42096;0.0452272;0.00157853;0.00193437;0.0125381
0.143296;-31.7639;4.13324;1.37235;0.0822331;0.00791132;0.00343376;0.0168984
0.500414;-31.7639;3.95973;1.30188;0.132286;0.0195696;0.00658566;0.0215153
0.857533;-31.7639;3.72038;1.21303;0.196176;0.038195;0.012353;0.0263647
1.21465;-31.7639;3.42829;1.11231;0.270362;0.0605564;0.0189908;0.0310565
1.57177;-31.7639;3.09497;0.993603;0.339219;0.0808238;0.024018;0.0347964
1.92889;-31.7639;2.72606;0.865604;0.395823;0.0983121;0.0291979;0.0376395
2.28601;-31.7639;2.33653;0.734049;0.426938;0.108036;0.0319253;0.0391094
2.64312;-31.7639;1.93975;0.608429;0.430885;0.110872;0.0327187;0.0393109
3.00024;-31.7639;1.56202;0.488947;0.405436;0.10396;0.0308856;0.0381367
3.35736;-31.7639;1.22476;0.382574;0.358973;0.0920473;0.0279758;0.0359142
3.71448;-31.7639;0.928446;0.293776;0.300722;0.0799789;0.0257352;0.0329877
4.0716;-31.7639;0.671109;0.218634;0.246952;0.0675479;0.0232075;0.0300089
4.42872;-31.7639;0.452163;0.153909;0.207006;0.0569082;0.0206266;0.0275459
4.78584;-31.7639;0.271641;0.0969967;0.180984;0.0504837;0.0201484;0.0258929
5.14295;-31.7639;0.122805;0.051728;0.159662;0.0465621;0.0216964;0.0245871
5.50007;-31.7639;-0.00281209;0.0111461;0.142123;0.04356;0.0232529;0.0234788
5.85719;-31.7639;-0.106217;-0.0225598;0.132521;0.0405994;0.0236934;0.0228192
6.21431;-31.7639;-0.191935;-0.0440043;0.130388;0.0387208;0.0253207;0.0227822
6.57143;-31.7639;-0.25542;-0.056406;0.129102;0.0369656;0.0283949;0.0229127
6.92855;-31.7639;-0.302807;-0.067092;0.130117;0.0359925;0.0319587;0.0232434
7.28566;-31.7639;-0.340114;-0.0756596;0.130031;0.0338868;0.0343882;0.0234108
7.64278;-31.7639;-0.371147;-0.0780699;0.126544;0.0288871;0.0353847;0.0232328
7.9999;-31.7639;-0.399805;-0.074644;0.123036;0.0241832;0.038481;0.0232033
8.35702;-31.7639;-0.420681;-0.0679755;0.121958;0.020589;0.04309;0.0234555
8.71414;-31.7639;-0.433155;-0.0618455;0.1178;0.0182895;0.0473325;0.0234615
9.07126;-31.7639;-0.445312;-0.0504729;0.116193;0.0166197;0.0528242;0.0237359
9.42837;-31.7639;-0.45948;-0.0368217;0.117222;0.0149742;0.0600186;0.0243064
9.78549;-31.7639;-0.473067;-0.0233178;0.115998;0.0116035;0.0666941;0.0246774
10.1426;-31.7639;-0.482464;-0.0101277;0.11773;0.00754737;0.072442;0.0251775
10.4997;-31.7639;-0.483837;0.00544248;0.116121;0.00354423;0.0790326;0.0255051
10.8568;-31.7639;-0.484737;0.0248563;0.11575;0.000142488;0.0867051;0.0259779
11.214;-31.7639;-0.491321;0.0445268;0.118933;-0.00178868;0.0920416;0.0265188
11.5711;-31.7639;-0.496315;0.0652544;0.121105;-0.00526988;0.0943972;0.0268019
11.9282;-31.7639;-0.500235;0.0830256;0.12164;-0.00627751;0.0989634;0.0271172
12.2853;-31.7639;-0.505625;0.100649;0.119267;-0.00697065;0.109215;0.0275972
12.6424;-31.7639;-0.507898;0.116199;0.120926;-0.00834548;0.120417;0.0283633
12.9996;-31.7639;-0.504608;0.134919;0.1264;-0.0087058;0.12829;0.0291371
13.3567;-31.7639;-0.501673;0.15026;0.130756;-0.00487053;0.131467;0.0295648
13.7138;-31.7639;-0.494606;0.16341;0.135779;-0.000429846;0.134052;0.0299906
14.0709;-31.7639;-0.491979;0.175503;0.141264;0.000409182;0.135821;0.0303911
14.428;-31.7639;-0.485615;0.188951;0.144877;-0.00281767;0.138831;0.0307521
14.7852;-31.7639;-0.474555;0.203862;0.15139;-0.00454397;0.14884;0.0316349
15.1423;-31.7639;-0.465003;0.221112;0.158533;-0.00258789;0.158746;0.0325207
15.4994;-31.7639;-0.458517;0.234826;0.166805;-0.00123389;0.164718;0.0332427
15.8565;-31.7639;-0.450824;0.247228;0.176816;-0.00473394;0.166131;0.0338106
16.2136;-31.7639;-0.438068;0.25881;0.185564;-0.0109145;0.166846;0.0342739
16.5707;-31.7639;-0.42719;0.263289;0.189042;-0.0137901;0.167905;0.0344938
16.9279;-31.7639;-0.416989;0.260241;0.192752;-0.0114814;0.173641;0.0349472
17.285;-31.7639;-0.401496;0.25883;0.19433;-0.00734888;0.183651;0.0354956
17.6421;-31.7639;-0.384115;0.264191;0.199774;-0.00621432;0.188982;0.035998
17.9992;-31.7639;-0.372079;0.272081;0.204232;-0.00708998;0.186385;0.036084
18.3563;-31.7639;-0.360211;0.274984;0.207828;-0.00989777;0.178427;0.035882
18.7135;-31.7639;-0.349518;0.276303;0.208557;-0.0121426;0.175066;0.0357595
19.0706;-31.7639;-0.345259;0.276331;0.209692;-0.00977944;0.174123;0.0357685
19.4277;-31.7639;-0.347196;0.273847;0.217089;-0.005104;0.172281;0.0360264
19.7848;-31.7639;-0.349831;0.2722;0.230075;-0.000321696;0.171484;0.0365859
20.1419;-31.7639;-0.350934;0.275177;0.239167;0.00263368;0.176699;0.037232
20.499;-31.7639;-0.352454;0.28332;0.24674;0.00182741;0.18409;0.0378959
20.8562;-31.7639;-0.352471;0.292442;0.256444;-0.000142233;0.186343;0.0384182
21.2133;-31.7639;-0.358815;0.297775;0.262996;-0.000520748;0.177365;0.0383128
21.5704;-31.7639;-0.371807;0.303913;0.271546;-0.00166998;0.168409;0.0382951
21.9275;-31.7639;-0.378928;0.307133;0.280349;-0.00288008;0.164891;0.0385245
22.2846;-31.7639;-0.386826;0.306791;0.28356;0.00201617;0.165473;0.0386882
22.6418;-31.7639;-0.399798;0.30864;0.291539;0.00353951;0.169176;0.0391882
22.9989;-31.7639;-0.416832;0.308698;0.304049;-0.00197701;0.176116;0.0400069
23.356;-31.7639;-0.426247;0.307058;0.311959;-0.00601333;0.193052;0.0410289
23.7131;-31.7639;-0.435079;0.303876;0.315001;-0.00956699;0.204618;0.0416181
24.0702;-31.7639;-0.441683;0.297093;0.322397;-0.0117645;0.207942;0.0420452
24.4273;-31.7639;-0.445438;0.290583;0.334627;-0.014998;0.21552;0.0428232
24.7845;-31.7639;-0.444555;0.289562;0.344705;-0.0177073;0.226778;0.0436457
25.1416;-31.7639;-0.442179;0.289388;0.351011;-0.019346;0.228319;0.0439443
25.4987;-31.7639;-0.43496;0.293081;0.35686;-0.0225842;0.223966;0.044001
25.8558;-31.7639;-0.425207;0.300957;0.366065;-0.0247878;0.216784;0.0440775
26.2129;-31.7639;-0.425044;0.307597;0.374039;-0.0281415;0.215388;0.0443256
26.5701;-31.7639;-0.435559;0.313304;0.375665;-0.0317939;0.209942;0.0441817
26.9272;-31.7639;-0.448313;0.315749;0.374617;-0.0390544;0.211641;0.0442063
27.2843;-31.7639;-0.453471;0.313962;0.374114;-0.0421748;0.223097;0.0446173
27.6414;-31.7639;-0.456909;0.314476;0.379571;-0.0438534;0.239108;0.0454122
27.9985;-31.7639;-0.460815;0.31806;0.387209;-0.0429085;0.246637;0.0459654
28.3556;-31.7639;-0.459862;0.323594;0.400091;-0.0447515;0.253614;0.04668
28.7128;-31.7639;-0.459368;0.329852;0.409477;-0.0459423;0.26084;0.0472693
29.0699;-31.7639;-0.461893;0.340257;0.422181;-0.0478687;0.268203;0.0479717
29.427;-31.7639;-0.463967;0.349874;0.439092;-0.0518645;0.270122;0.0486214
29.7841;-31.7639;-0.466577;0.35498;0.449627;-0.0575348;0.26186;0.0486993
30.1412;-31.7639;-0.473001;0.359267;0.465284;-0.064805;0.248348;0.0487727
30.4984;-31.7639;-0.481054;0.369615;0.478368;-0.0708154;0.236372;0.0488105
30.8555;-31.7639;-0.49232;0.371077;0.489895;-0.0747038;0.23894;0.0492894
31.2126;-31.7639;-0.5001;0.366536;0.494671;-0.0792723;0.259101;0.0501256
31.5697;-31.7639;-0.506146;0.364215;0.50111;-0.0858687;0.282975;0.0511235
31.9268;-31.7639;-0.509905;0.373283;0.503532;-0.0931272;0.293844;0.051555
32.284;-31.7639;-0.522991;0.389999;0.507209;-0.0915801;0.296137;0.0517477
32.6411;-31.7639;-0.539808;0.40117;0.508331;-0.0893713;0.293619;0.0517027
32.9982;-31.7639;-0.554866;0.403237;0.514369;-0.0889665;0.281866;0.0515181
33.3553;-31.7639;-0.567618;0.405212;0.520122;-0.0845822;0.27398;0.0514491
33.7124;-31.7639;-0.580972;0.409499;0.524778;-0.0749259;0.267595;0.051393
34.0695;-31.7639;-0.58923;0.416016;0.52456;-0.0586538;0.266301;0.051344
34.4267;-31.7639;-0.601538;0.422672;0.537921;-0.0514658;0.27619;0.0520932
34.7838;-31.7639;-0.613932;0.431486;0.552818;-0.0504882;0.282204;0.052758
35.1409;-31.7639;-0.621624;0.444186;0.56284;-0.0582598;0.284466;0.0532334
35.498;-31.7639;-0.636463;0.455705;0.571622;-0.0671275;0.289631;0.0536698
35.8551;-31.7639;-0.650813;0.463092;0.583188;-0.0804378;0.299721;0.0543403
36.2123;-31.7639;-0.659922;0.469081;0.602506;-0.0953855;0.307228;0.0550677
36.5694;-31.7639;-0.672124;0.476236;0.622549;-0.117153;0.322706;0.0561324
36.9265;-31.7639;-0.691002;0.487916;0.641112;-0.128376;0.331422;0.0570318
37.2836;-31.7639;-0.713308;0.486778;0.66175;-0.127424;0.344914;0.0580239
37.6407;-31.7639;-0.729167;0.473131;0.673425;-0.125054;0.356508;0.0585927
37.9978;-31.7639;-0.736473;0.454764;0.67994;-0.129468;0.37062;0.0591766
38.355;-31.7639;-0.744491;0.443092;0.688194;-0.129953;0.389686;0.0599411
38.7121;-31.7639;-0.744593;0.440693;0.701181;-0.129669;0.389038;0.0602832
39.0692;-31.7639;-0.737324;0.4401;0.711367;-0.133546;0.397219;0.0607889
39.4263;-31.7639;-0.736569;0.443276;0.715326;-0.133897;0.411913;0.0612982
39.7834;-31.7639;-0.749562;0.448247;0.72184;-0.130926;0.41704;0.0616139
40.1406;-31.7639;-0.768828;0.448351;0.738686;-0.127404;0.421245;0.0621807
40.4977;-31.7639;-0.790737;0.447139;0.756159;-0.140181;0.436856;0.0630612
40.8548;-31.7639;-0.802482;0.435214;0.776215;-0.155883;0.440307;0.0636795
41.2119;-31.7639;-0.808512;0.416449;0.793194;-0.166595;0.43606;0.0640118
41.569;-31.7639;-0.820573;0.405693;0.786647;-0.166143;0.442261;0.0640028
41.9261;-31.7639;-0.831732;0.40376;0.777006;-0.157523;0.438788;0.0636604
42.2833;-31.7639;-0.847048;0.410701;0.786635;-0.148351;0.422302;0.0634806
42.6404;-31.7639;-0.858849;0.412678;0.796977;-0.136278;0.402533;0.0632326
42.9975;-31.7639;-0.873871;0.417459;0.815906;-0.133938;0.405063;0.0637957
43.3546;-31.7639;-0.880403;0.42824;0.834784;-0.142746;0.421676;0.0647163
43.7117;-31.7639;-0.878654;0.440905;0.850718;-0.145088;0.435191;0.0654703
44.0689;-31.7639;-0.876803;0.43991;0.843592;-0.141605;0.453765;0.0657611
44.426;-31.7639;-0.879283;0.421211;0.833857;-0.141611;0.462728;0.0657415
44.7831;-31.7639;-0.886919;0.390855;0.840525;-0.146688;0.475456;0.0662314
45.1402;-31.7639;-0.885091;0.36423;0.842993;-0.155457;0.499996;0.0669076
45.4973;-31.7639;-0.885961;0.35929;0.837522;-0.158307;0.524665;0.0673841
45.8545;-31.7639;-0.872761;0.372612;0.858512;-0.164707;0.583932;0.0701642
-44.8536;-32.121;3.26385;0.692176;0.00487865;-3.84658e-05;0.00484111;0.0057111
-44.4965;-32.121;3.25722;0.698422;0.00339376;-0.000758686;0.00216225;0.00430349
-44.1394;-32.121;3.25188;0.711774;0.0033499;-0.00059624;0.00175841;0.00412646
-43.7823;-32.121;3.2449;0.726313;0.00306787;-0.000172772;0.00149496;0.00389993
-43.4251;-32.121;3.23758;0.736099;0.00219312;3.85932e-05;0.00114573;0.00333609
-43.068;-32.121;3.2333;0.743489;0.00192585;0.000133863;0.00105092;0.00315001
-42.7109;-32.121;3.2308;0.752721;0.00212415;0.000139412;0.00101872;0.0032367
-42.3538;-32.121;3.22736;0.760986;0.00205801;9.4401e-05;0.00110002;0.0032445
-41.9967;-32.121;3.22812;0.769214;0.00200219;-8.77058e-05;0.00111392;0.0032229
-41.6396;-32.121;3.22872;0.77731;0.00207053;-0.000244768;0.00104231;0.0032212
-41.2824;-32.121;3.22512;0.785535;0.00229817;-0.0002296;0.00107566;0.00335352
-40.9253;-32.121;3.22192;0.791959;0.00280133;-1.90369e-05;0.00101096;0.00356478
-40.5682;-32.121;3.21988;0.798391;0.00339709;0.000398668;0.00116627;0.00390015
-40.2111;-32.121;3.21303;0.808466;0.00412488;0.000923722;0.00118152;0.00420571
-39.854;-32.121;3.20155;0.823972;0.00534363;0.00159336;0.00147024;0.00476581
-39.4968;-32.121;3.19123;0.842237;0.00667115;0.00198056;0.00156468;0.00523954
-39.1397;-32.121;3.17936;0.856798;0.00657491;0.00186039;0.00160303;0.00522109
-38.7826;-32.121;3.16694;0.866367;0.00743827;0.001983;0.00196525;0.00559867
-38.4255;-32.121;3.16233;0.87941;0.00738945;0.00197366;0.00224395;0.00566669
-38.0684;-32.121;3.16312;0.892983;0.0057754;0.00178918;0.00267103;0.00530611
-37.7113;-32.121;3.16179;0.90567;0.00508868;0.00151344;0.00296899;0.00518256
-37.3541;-32.121;3.15079;0.91881;0.00468507;0.00127294;0.00328773;0.00515519
-36.997;-32.121;3.13793;0.932679;0.00460286;0.00149753;0.00381563;0.00529732
-36.6399;-32.121;3.12786;0.95059;0.00378352;0.00137057;0.00371638;0.00499997
-36.2828;-32.121;3.12203;0.968295;0.003091;0.0010877;0.00398567;0.00485684
-35.9257;-32.121;3.12687;0.979541;0.00279492;0.000820111;0.00334681;0.00452465
-35.5685;-32.121;3.13499;0.987314;0.0029989;0.000773681;0.00308479;0.00450322
-35.2114;-32.121;3.14317;1.00374;0.00318138;0.000554056;0.00313675;0.00458916
-34.8543;-32.121;3.14358;1.02938;0.00340047;0.000186981;0.00366472;0.0048529
-34.4972;-32.121;3.14171;1.05616;0.00330937;-0.000213224;0.0037037;0.00483497
-34.1401;-32.121;3.1389;1.07865;0.00303744;-0.000208593;0.00448316;0.00500686
-33.783;-32.121;3.13501;1.10027;0.00269627;0.000246428;0.00435241;0.00484722
-33.4258;-32.121;3.13111;1.11991;0.00265109;0.000640888;0.0046888;0.00494634
-33.0687;-32.121;3.13007;1.13833;0.00266992;0.00132454;0.00492797;0.00503253
-32.7116;-32.121;3.13572;1.16083;0.0027877;0.00157463;0.00446498;0.00491687
-32.3545;-32.121;3.14648;1.19019;0.00264713;0.00131978;0.00395148;0.00468992
-31.9974;-32.121;3.15591;1.21994;0.00223568;0.000780342;0.00321567;0.00426276
-31.6402;-32.121;3.16056;1.24454;0.00197857;0.000455223;0.00253076;0.003877
-31.2831;-32.121;3.16205;1.26527;0.00234653;5.47121e-05;0.00211774;0.00385757
-30.926;-32.121;3.16142;1.28399;0.002573;-0.000140336;0.00213667;0.00396218
-30.5689;-32.121;3.16425;1.30145;0.0029184;-0.000243677;0.00246962;0.00423793
-30.2118;-32.121;3.17162;1.31821;0.00335928;-0.000658656;0.00296689;0.00459208
-29.8546;-32.121;3.18434;1.33113;0.00381631;-0.00094493;0.00295594;0.00475123
-29.4975;-32.121;3.19281;1.34199;0.00437905;-0.00106122;0.00251323;0.00479315
-29.1404;-32.121;3.19388;1.35383;0.00465947;-0.000783087;0.00196121;0.00469776
-28.7833;-32.121;3.1954;1.36655;0.00485781;-0.000644151;0.00162516;0.00464865
-28.4262;-32.121;3.20364;1.37688;0.00483496;-0.000601413;0.00128466;0.00451649
-28.0691;-32.121;3.21534;1.38924;0.00411163;-0.000384344;0.000919417;0.00409514
-27.7119;-32.121;3.22252;1.40416;0.00372045;-1.71775e-05;0.000694861;0.00383637
-27.3548;-32.121;3.23032;1.41824;0.00362075;0.000203874;0.000511677;0.00371143
-26.9977;-32.121;3.24011;1.43169;0.00354207;0.000302979;0.000358197;0.00360568
-26.6406;-32.121;3.25061;1.44468;0.00386255;0.000352612;0.000353795;0.00374893
-26.2835;-32.121;3.25604;1.45875;0.00368753;0.00034241;0.000337956;0.0036631
-25.9263;-32.121;3.26001;1.47332;0.00362164;0.00049734;0.000429203;0.00367462
-25.5692;-32.121;3.27024;1.48815;0.00341666;0.000578879;0.000577315;0.00364873
-25.2121;-32.121;3.28255;1.5026;0.00319241;0.000675953;0.000878991;0.00368393
-24.855;-32.121;3.29561;1.51791;0.00329843;0.000574811;0.00122579;0.00388339
-24.4979;-32.121;3.30716;1.53501;0.00327019;0.000724629;0.00137403;0.00393456
-24.1408;-32.121;3.31879;1.55349;0.00289964;0.000742041;0.00153747;0.00384583
-23.7836;-32.121;3.32912;1.57524;0.0026992;0.000684457;0.00160897;0.00378954
-23.4265;-32.121;3.33643;1.59283;0.0024622;0.000651227;0.0018433;0.00378836
-23.0694;-32.121;3.34136;1.60632;0.00226822;0.000902609;0.00198036;0.00376323
-22.7123;-32.121;3.35034;1.6204;0.00206363;0.000933378;0.0020794;0.0037162
-22.3552;-32.121;3.36791;1.63836;0.00184459;0.000949408;0.00223726;0.00368865
-21.998;-32.121;3.39162;1.65865;0.00192217;0.00112974;0.00275421;0.00394816
-21.6409;-32.121;3.41898;1.67801;0.00214194;0.00112151;0.00317614;0.00421034
-21.2838;-32.121;3.44662;1.69468;0.00210543;0.000919543;0.00328763;0.00423991
-20.9267;-32.121;3.47066;1.71053;0.00208435;0.000905606;0.0036232;0.00436178
-20.5696;-32.121;3.49489;1.72343;0.00201705;0.00106938;0.00469466;0.00472994
-20.2125;-32.121;3.51882;1.73813;0.00198816;0.00138347;0.00543372;0.00497389
-19.8553;-32.121;3.54263;1.75107;0.00202386;0.00175402;0.00633707;0.00527918
-19.4982;-32.121;3.56606;1.76048;0.00197592;0.00178134;0.00673407;0.00538826
-19.1411;-32.121;3.58886;1.77333;0.00183539;0.00150687;0.00651093;0.00527457
-18.784;-32.121;3.61131;1.79196;0.0017723;0.0013315;0.0074895;0.00555632
-18.4269;-32.121;3.6332;1.80911;0.00196813;0.00117527;0.00910765;0.00607612
-18.0697;-32.121;3.65679;1.82032;0.0023289;0.00141309;0.0108296;0.0066228
-17.7126;-32.121;3.67879;1.83375;0.00264793;0.00106698;0.00932372;0.00631708
-17.3555;-32.121;3.69826;1.8406;0.00294617;0.00125698;0.00917118;0.0063554
-16.9984;-32.121;3.72351;1.84164;0.00386691;0.00172999;0.011456;0.00714677
-16.6413;-32.121;3.75096;1.84405;0.00542338;0.00182861;0.0113445;0.00747616
-16.2842;-32.121;3.77836;1.84895;0.00689738;0.00241698;0.0121593;0.00797009
-15.927;-32.121;3.80434;1.85184;0.00864746;0.00236916;0.0122572;0.00834759
-15.5699;-32.121;3.82598;1.85648;0.00865399;0.00170269;0.0106492;0.00802147
-15.2128;-32.121;3.84958;1.86641;0.00827016;0.00139118;0.00897554;0.00758193
-14.8557;-32.121;3.88142;1.86606;0.00892641;0.00116277;0.00852549;0.00762712
-14.4986;-32.121;3.91136;1.86185;0.00972938;0.00135964;0.00923074;0.00794987
-14.1414;-32.121;3.94323;1.86457;0.0106437;0.00183701;0.0104588;0.008387
-13.7843;-32.121;3.97765;1.87197;0.0102678;0.00188572;0.0104021;0.00830059
-13.4272;-32.121;4.00843;1.87258;0.0083666;0.0010713;0.00944947;0.00770629
-13.0701;-32.121;4.02959;1.85842;0.00639053;0.000743847;0.00746941;0.00679704
-12.713;-32.121;4.04952;1.84036;0.00614096;0.0019197;0.00729275;0.00669171
-12.3558;-32.121;4.07217;1.83114;0.00610916;0.00283501;0.00718449;0.00665674
