x [mm];y [mm];Velocity u [m/s];Velocity v [m/s];Reynolds stress Rxx [(m/s)^2];Reynolds stress Rxy [(m/s)^2];Reynolds stress Ryy [(m/s)^2]
13.7138;-45.6915;-1.17352;1.66714;6.19612;-2.20017;10.2446
14.0709;-45.6915;1.24433;-0.541729;3.44755;1.05176;8.26354
14.428;-45.6915;-0.283301;-0.377481;12.6516;1.08677;7.87057
14.7852;-45.6915;-0.288858;-0.128575;6.78613;2.83175;9.8336
15.1423;-45.6915;1.31188;0.760219;4.1702;0.0658068;16.008
15.4994;-45.6915;0.12126;-1.14686;8.28669;-2.48408;10.3924
15.8565;-45.6915;-0.351989;-0.644289;6.65445;-4.06842;11.8888
16.2136;-45.6915;-0.367483;-0.391663;11.8097;3.12026;16.0625
16.5707;-45.6915;0.404932;-0.253943;10.5498;-0.784052;8.17453
16.9279;-45.6915;0.105121;-0.12883;15.511;-1.37899;13.6299
17.285;-45.6915;1.3235;-0.686994;9.93601;0.906161;13.1695
17.6421;-45.6915;0.0112456;-0.460117;10.8283;-2.63423;9.00835
17.9992;-45.6915;-0.10301;0.589965;6.14443;-0.380955;7.6401
18.3563;-45.6915;0.737764;0.938793;2.60751;0.752025;5.47604
18.7135;-45.6915;0.0609598;0.933915;3.12532;-0.0300509;2.64274
19.0706;-45.6915;0.110998;0.0777027;2.43239;0.82256;2.0539
19.4277;-45.6915;0.514437;-0.282323;0.847966;-0.57666;0.987804
19.7848;-45.6915;-0.0196509;0.0326375;0.0600267;-0.00125849;0.0341691
20.1419;-45.6915;-0.0414977;-0.0263904;0.018166;-0.0111646;0.020806
20.499;-45.6915;-0.00321946;-0.093751;0.0104769;-0.00479828;0.0126116
20.8562;-45.6915;0.0533907;-0.149912;0.00911846;-0.00616389;0.0126565
21.2133;-45.6915;0.0260288;-0.103926;0.00637757;-0.00466939;0.0124034
21.5704;-45.6915;-0.120407;0.114337;0.0112042;-0.011986;0.0232338
21.9275;-45.6915;-0.272255;0.455646;0.0383564;-0.05029;0.0930013
22.2846;-45.6915;-0.386448;0.729424;0.0676894;-0.0974579;0.201205
22.6418;-45.6915;-0.453754;0.843746;0.0879744;-0.125078;0.249617
22.9989;-45.6915;-0.482429;0.832998;0.0983707;-0.121018;0.223845
23.356;-45.6915;-0.484809;0.761056;0.104602;-0.10774;0.205473
23.7131;-45.6915;-0.486892;0.675346;0.103739;-0.100477;0.224777
24.0702;-45.6915;-0.488982;0.620721;0.118244;-0.0963827;0.257579
24.4273;-45.6915;-0.491324;0.608964;0.13979;-0.0926036;0.285456
24.7845;-45.6915;-0.506684;0.592931;0.15395;-0.0892477;0.280047
25.1416;-45.6915;-0.529125;0.546805;0.164937;-0.0837123;0.236399
25.4987;-45.6915;-0.548477;0.530402;0.183032;-0.0767823;0.178172
25.8558;-45.6915;-0.564019;0.531928;0.186352;-0.0668777;0.142378
26.2129;-45.6915;-0.573766;0.519399;0.17678;-0.0559144;0.123078
26.5701;-45.6915;-0.574166;0.498407;0.175476;-0.046487;0.111234
26.9272;-45.6915;-0.570432;0.484196;0.179008;-0.0412669;0.104795
27.2843;-45.6915;-0.566192;0.473425;0.179867;-0.0447893;0.103266
27.6414;-45.6915;-0.563215;0.443798;0.192617;-0.0379947;0.113433
27.9985;-45.6915;-0.568707;0.406335;0.210106;-0.0289602;0.117051
28.3556;-45.6915;-0.572312;0.392295;0.224125;-0.0270372;0.111783
28.7128;-45.6915;-0.582583;0.42214;0.226252;-0.0494654;0.0956496
29.0699;-45.6915;-0.613252;0.485773;0.234499;-0.0701311;0.100098
29.427;-45.6915;-0.642014;0.53268;0.253665;-0.0736063;0.112825
29.7841;-45.6915;-0.670813;0.552287;0.282215;-0.0773917;0.113858
30.1412;-45.6915;-0.689286;0.543072;0.2993;-0.0778201;0.109183
30.4984;-45.6915;-0.706085;0.485107;0.306928;-0.0752683;0.109627
30.8555;-45.6915;-0.705457;0.410176;0.315753;-0.07453;0.120965
31.2126;-45.6915;-0.698021;0.379015;0.323851;-0.0844276;0.12363
31.5697;-45.6915;-0.689004;0.384942;0.320303;-0.0955667;0.128057
31.9268;-45.6915;-0.673309;0.396227;0.303547;-0.103866;0.131742
32.284;-45.6915;-0.658319;0.388567;0.2709;-0.0985863;0.132238
32.6411;-45.6915;-0.664976;0.396234;0.235755;-0.0875579;0.139907
32.9982;-45.6915;-0.683098;0.402712;0.231702;-0.0818984;0.16027
33.3553;-45.6915;-0.723962;0.396624;0.24414;-0.0829658;0.181966
33.7124;-45.6915;-0.745324;0.397556;0.273902;-0.101831;0.223146
34.0695;-45.6915;-0.754461;0.414593;0.294763;-0.121943;0.245222
34.4267;-45.6915;-0.764361;0.425147;0.322357;-0.120202;0.217305
34.7838;-45.6915;-0.788847;0.40855;0.355789;-0.0937128;0.17233
35.1409;-45.6915;-0.82065;0.383481;0.380836;-0.0578518;0.186708
35.498;-45.6915;-0.857307;0.379437;0.358893;-0.0511326;0.238275
35.8551;-45.6915;-0.89735;0.390131;0.327132;-0.0476247;0.301873
36.2123;-45.6915;-0.939506;0.40005;0.307346;-0.0330794;0.331536
36.5694;-45.6915;-0.991276;0.409499;0.299108;-0.0125336;0.323172
36.9265;-45.6915;-1.04332;0.407046;0.293015;0.0202949;0.295473
37.2836;-45.6915;-1.08821;0.384733;0.317728;0.0385742;0.25723
37.6407;-45.6915;-1.13556;0.357311;0.357678;0.0237529;0.278845
37.9978;-45.6915;-1.18057;0.321925;0.36861;0.00316782;0.33972
38.355;-45.6915;-1.22076;0.287893;0.369259;0.00318931;0.397052
38.7121;-45.6915;-1.24477;0.274698;0.37971;0.012236;0.403707
39.0692;-45.6915;-1.26226;0.291702;0.405096;0.0137973;0.370528
39.4263;-45.6915;-1.26665;0.314408;0.413609;-0.00315287;0.349784
39.7834;-45.6915;-1.2586;0.326558;0.389103;-0.0322948;0.349029
40.1406;-45.6915;-1.25267;0.330965;0.375227;-0.0599991;0.34841
40.4977;-45.6915;-1.23399;0.329908;0.373311;-0.0924239;0.373198
40.8548;-45.6915;-1.19865;0.307491;0.369906;-0.136252;0.389008
41.2119;-45.6915;-1.19244;0.300911;0.359114;-0.174313;0.385524
41.569;-45.6915;-1.18459;0.310661;0.334855;-0.200487;0.399028
41.9261;-45.6915;-1.15673;0.302783;0.283691;-0.180795;0.416675
42.2833;-45.6915;-1.12794;0.287596;0.234031;-0.134347;0.38519
42.6404;-45.6915;-1.10906;0.280445;0.200208;-0.1133;0.33949
42.9975;-45.6915;-1.10676;0.279552;0.1979;-0.1192;0.332996
43.3546;-45.6915;-1.11437;0.25559;0.221345;-0.130461;0.36588
43.7117;-45.6915;-1.14411;0.226187;0.250107;-0.142803;0.387636
44.0689;-45.6915;-1.16558;0.174874;0.284016;-0.143744;0.336703
44.426;-45.6915;-1.19697;0.120663;0.348327;-0.115898;0.237074
44.7831;-45.6915;-1.218;0.082219;0.409939;-0.0373141;0.18337
45.1402;-45.6915;-1.21795;0.0849943;0.424019;0.0392723;0.18138
45.4973;-45.6915;-1.21854;0.0986576;0.434913;0.0557634;0.17148
45.8545;-45.6915;-1.24341;0.141628;0.455495;0.0389511;0.166369
-44.8536;-46.0486;2.86319;0.594463;0.001114;-0.000541802;0.00688248
-44.4965;-46.0486;2.85791;0.599714;0.000830642;-8.53658e-05;0.00370821
-44.1394;-46.0486;2.84155;0.609288;0.000902316;-0.0003571;0.00282386
-43.7823;-46.0486;2.81934;0.634904;0.00138785;-9.62796e-05;0.00118555
-43.4251;-46.0486;2.80854;0.653749;0.00261385;-0.000942326;0.00233727
-43.068;-46.0486;2.78938;0.668442;0.00144136;-0.000485194;0.00250624
-42.7109;-46.0486;2.77307;0.671906;0.00111967;-0.000595652;0.00224302
-42.3538;-46.0486;2.7556;0.688;0.00186732;-8.68759e-05;0.00242413
-41.9967;-46.0486;2.73924;0.704106;0.00177951;-6.68181e-05;0.00206449
-41.6396;-46.0486;2.7215;0.717374;0.00145701;-0.000625692;0.0024104
-41.2824;-46.0486;2.6941;0.722793;0.00336703;-0.000534146;0.000782749
-40.9253;-46.0486;2.65702;0.731502;0.00423333;-0.00047403;0.00115091
-40.5682;-46.0486;2.628;0.748221;0.00363231;-0.000353384;0.00110533
-40.2111;-46.0486;2.60837;0.760124;0.00358927;-0.000128421;0.000985789
-39.854;-46.0486;2.59557;0.760857;0.0032427;0.000282654;0.00107709
-39.4968;-46.0486;2.5694;0.758462;0.00282912;0.000657389;0.000566205
-39.1397;-46.0486;2.54282;0.763195;0.00270566;0.000862771;0.00129226
-38.7826;-46.0486;2.52384;0.770057;0.00469668;0.000573537;0.00123539
-38.4255;-46.0486;2.51024;0.782286;0.00286295;3.98565e-05;0.00116256
-38.0684;-46.0486;2.49108;0.800407;0.00254258;-0.000240115;0.000790473
-37.7113;-46.0486;2.47129;0.819643;0.00183455;-0.000475381;0.000895151
-37.3541;-46.0486;2.45693;0.842628;0.0011971;-0.000112288;0.000948194
-36.997;-46.0486;2.44681;0.855834;0.00123394;-9.24885e-05;0.000833889
-36.6399;-46.0486;2.42898;0.876074;0.0015778;-0.000498978;0.000754232
-36.2828;-46.0486;2.4077;0.903223;0.00148561;-0.00069909;0.000804322
-35.9257;-46.0486;2.38933;0.924508;0.000986752;-0.000466322;0.00110847
-35.5685;-46.0486;2.37137;0.940091;0.000727215;-0.000416653;0.00122746
-35.2114;-46.0486;2.34513;0.963278;0.000345577;7.21129e-05;0.00201018
-34.8543;-46.0486;2.31746;0.989386;0.00062598;0.000173237;0.005204
-34.4972;-46.0486;2.29432;1.01433;0.00100479;-0.000319188;0.00390012
-34.1401;-46.0486;2.26932;1.05563;0.00125238;8.66318e-06;0.00237394
-33.783;-46.0486;2.24629;1.08314;0.00113541;9.76095e-05;0.0031128
-33.4258;-46.0486;2.22988;1.10584;0.000529666;-7.86855e-06;0.00297828
-33.0687;-46.0486;2.21747;1.13077;0.000448429;-0.000138589;0.00225669
-32.7116;-46.0486;2.20347;1.16216;0.000506114;-0.000303995;0.00276196
-32.3545;-46.0486;2.18904;1.19625;0.000342152;7.40257e-05;0.00200971
-31.9974;-46.0486;2.1716;1.23563;0.0003469;0.000197942;0.00152274
-31.6402;-46.0486;2.15181;1.27203;0.00045168;-6.69902e-06;0.000920485
-31.2831;-46.0486;2.13322;1.31173;0.000531441;0.000141359;0.000977135
-30.926;-46.0486;2.11614;1.35301;0.000549343;0.000282194;0.000635601
-30.5689;-46.0486;2.10336;1.38372;0.000247362;0.000105307;0.000537712
-30.2118;-46.0486;2.08718;1.41763;0.000218171;9.85221e-05;0.000515226
-29.8546;-46.0486;2.07035;1.45505;0.000469009;3.49123e-05;0.000439292
-29.4975;-46.0486;2.05827;1.49539;0.00106698;-0.000115687;0.000412126
-29.1404;-46.0486;2.04218;1.53623;0.00112948;-0.000232257;0.000524361
-28.7833;-46.0486;2.01542;1.58207;0.00126525;-0.000173577;0.0007517
-28.4262;-46.0486;1.98433;1.62604;0.0031616;5.2386e-05;0.00126834
-28.0691;-46.0486;1.97052;1.6734;0.00407321;0.000330206;0.00180939
-27.7119;-46.0486;1.96059;1.72031;0.00244113;0.00127951;0.00327551
-27.3548;-46.0486;1.94132;1.75833;0.00164683;0.000126056;0.00326828
-26.9977;-46.0486;1.92627;1.80012;0.00319445;-0.00013377;0.00395683
-26.6406;-46.0486;1.92546;1.86439;0.00261516;-0.000140045;0.00515385
-26.2835;-46.0486;1.89985;1.92031;0.00389713;-0.00110657;0.00524387
-25.9263;-46.0486;1.86542;1.96885;0.00562764;-0.00044761;0.0042414
-25.5692;-46.0486;1.8608;2.03531;0.00384851;0.000535022;0.00215828
-25.2121;-46.0486;1.86176;2.09501;0.00393831;0.000401715;0.000678783
-24.855;-46.0486;1.85085;2.14579;0.00403918;0.000214403;0.000811164
-24.4979;-46.0486;1.83881;2.20291;0.00809028;-0.000359074;0.000769815
-24.1408;-46.0486;1.82348;2.26993;0.0059396;0.000812631;0.00197406
-23.7836;-46.0486;1.8108;2.33565;0.00308501;-0.000229365;0.00439586
-23.4265;-46.0486;1.80171;2.39013;0.00509371;-0.0011669;0.00402126
-23.0694;-46.0486;1.80676;2.45103;0.00682574;0.00150619;0.00825655
-22.7123;-46.0486;1.80373;2.55666;0.0053688;0.00123101;0.00610557
-22.3552;-46.0486;1.77486;2.65494;0.00574646;0.00123304;0.00372866
-21.998;-46.0486;1.733;2.70397;0.00628467;-0.00125893;0.00452359
-21.6409;-46.0486;1.49692;2.64336;0.01962;0.00372067;0.0135127
-21.2838;-46.0486;0.938512;2.26844;0.131313;0.0243614;0.0558329
-20.9267;-46.0486;-0.237011;1.89583;0.054312;0.0216575;0.108908
-20.5696;-46.0486;-1.33491;1.63901;0.10739;0.0266303;0.175272
-20.2125;-46.0486;-2.03095;1.57788;0.235884;0.00409431;0.289058
-19.8553;-46.0486;-1.60317;1.58308;0.324621;-0.196131;0.724179
-19.4982;-46.0486;-0.779154;0.949386;0.99326;-0.727566;1.16478
-19.1411;-46.0486;0.474599;0.514845;0.621093;-0.155882;1.22756
-18.784;-46.0486;-0.328816;0.975717;6.03139;-0.940764;3.48135
-18.4269;-46.0486;0.380882;0.311388;3.65428;-0.462419;3.46113
-18.0697;-46.0486;-0.356982;0.487271;10.6314;-1.52616;7.30021
-17.7126;-46.0486;0.0095575;-0.44384;9.89827;1.02375;4.39503
-17.3555;-46.0486;0.387144;-0.384307;10.2999;-2.21246;13.3434
-16.9984;-46.0486;0.793711;0.466046;7.43438;3.14929;8.98491
-16.6413;-46.0486;1.2382;0.914582;8.27878;1.65307;5.83916
-16.2842;-46.0486;1.01844;-0.695117;8.98229;2.86501;4.44214
-15.927;-46.0486;-0.19055;1.30283;10.8977;2.06644;11.5384
-15.5699;-46.0486;1.23905;1.84312;10.59;0.835126;8.28327
-15.2128;-46.0486;0.0123036;1.489;15.4376;-3.87682;10.7625
-14.8557;-46.0486;1.10321;-0.23969;17.0004;-3.21233;7.42192
-14.4986;-46.0486;0.862326;0.362591;12.6312;-0.458085;9.8007
-14.1414;-46.0486;-0.522397;0.751136;20.9387;0.925858;17.8949
-13.7843;-46.0486;-0.221171;0.273705;16.0646;3.57448;19.6765
-13.4272;-46.0486;-1.20063;-1.41619;15.2127;7.38968;12.2465
-13.0701;-46.0486;-1.57996;-0.34569;12.0909;2.8616;8.05381
-12.713;-46.0486;0.00648408;-0.321805;8.65149;-0.213577;4.70984
-12.3558;-46.0486;0.748596;-0.149643;4.29237;0.744715;2.62603
-11.9987;-46.0486;0.0413671;0.176068;5.82441;1.16361;7.91504
-11.6416;-46.0486;-0.438009;-0.0148601;12.7065;1.23361;8.57026
-11.2845;-46.0486;-0.962005;0.40534;8.28618;-1.98419;6.25369
-10.9274;-46.0486;-0.439482;-0.741494;7.75568;2.18424;6.86216
-10.5703;-46.0486;-0.040556;-1.53955;16.2755;2.07047;4.4489
-10.2131;-46.0486;0.954679;-0.300325;2.44671;1.83447;4.31207
-9.85602;-46.0486;0.474946;-1.488;11.6995;2.71246;8.20702
-9.4989;-46.0486;1.00982;-1.04186;8.49697;-2.08679;11.6433
-9.14178;-46.0486;1.25058;-0.192952;6.16737;0.51732;8.04383
-8.78466;-46.0486;0.696278;-0.252568;6.82606;1.14078;8.32185
-8.42755;-46.0486;0.301665;-1.00707;4.72227;-1.08252;9.41712
-8.07043;-46.0486;0.117131;-1.31717;7.77634;0.0554397;11.1934
-7.71331;-46.0486;0.423631;-0.918626;10.727;-1.12333;15.0671
-7.35619;-46.0486;1.58635;0.889906;10.7218;-0.878629;4.90815
-6.99907;-46.0486;-0.367615;1.61973;7.2982;-0.598886;5.22665
-6.64195;-46.0486;-0.39147;0.303178;7.02556;-1.14828;10.181
-6.28484;-46.0486;-0.115984;0.25757;5.68977;-2.60791;8.94328
-5.92772;-46.0486;0.370899;1.25065;3.19216;1.61327;5.00535
-5.5706;-46.0486;0.0695984;-0.226647;1.8826;-0.0236813;3.78179
-5.21348;-46.0486;-0.241956;0.0437351;2.22822;0.826737;1.20503
-4.85636;-46.0486;-0.639183;-0.0173278;3.62949;0.611768;0.435263
-4.49924;-46.0486;-0.893331;-0.208795;2.75763;-0.3561;0.784007
-4.14212;-46.0486;-0.734616;0.0138039;3.48821;-0.121682;0.8306
-3.78501;-46.0486;-0.29912;-0.242735;3.81364;-0.135118;3.03623
-3.42789;-46.0486;0.453766;-0.0709786;8.87733;2.1997;7.16454
-3.07077;-46.0486;0.0742345;1.10472;11.9313;3.03342;5.74523
-2.71365;-46.0486;0.750536;-1.37216;7.02123;2.01999;9.25401
-2.35653;-46.0486;-0.25369;-0.0655325;6.52761;-3.09193;7.06765
-1.99941;-46.0486;0.40075;-0.0992462;12.2764;0.395702;6.589
-1.6423;-46.0486;0.890274;0.0731293;13.0875;-1.54912;6.60928
-1.28518;-46.0486;0.325958;0.469252;5.7338;2.29526;6.47418
-0.928059;-46.0486;-0.91283;-0.516828;7.73088;1.32517;9.63913
-0.570941;-46.0486;0.688048;-0.9974;14.579;2.64382;8.10741
-0.213822;-46.0486;-0.362063;-0.890451;8.85875;-1.12561;11.95
0.143296;-46.0486;-0.272734;-0.344784;7.9641;1.48115;6.0874
0.500414;-46.0486;-0.441138;-1.21707;8.62013;2.75089;15.177
0.857533;-46.0486;0.401168;-0.81521;11.1932;5.62913;10.2298
1.21465;-46.0486;0.893959;-0.557314;16.7504;5.05823;11.5856
1.57177;-46.0486;0.0391828;0.364351;5.31929;-0.397306;4.53267
1.92889;-46.0486;-0.176757;0.663171;5.96778;-1.45298;8.12644
2.28601;-46.0486;-0.99315;0.98692;9.90321;1.59121;8.54602
2.64312;-46.0486;-1.8481;0.0412235;8.2456;-0.760839;4.90849
3.00024;-46.0486;-0.974874;-0.0683392;2.22514;0.134494;2.526
3.35736;-46.0486;-0.860055;-0.00268304;4.56067;0.392707;2.63034
3.71448;-46.0486;0.494437;-0.196942;8.90904;0.0812459;7.04554
4.0716;-46.0486;-0.0428136;-0.219261;10.2004;-0.121761;3.50568
4.42872;-46.0486;-0.710021;-0.689598;9.52979;-3.37918;15.3214
4.78584;-46.0486;1.14604;0.395006;6.73731;5.64563;10.6773
5.14295;-46.0486;0.688727;-0.245258;4.26647;0.434103;5.83288
5.50007;-46.0486;-0.413134;-0.822964;9.20173;-1.59507;5.16649
5.85719;-46.0486;0.262953;-0.104745;8.42212;-1.56477;6.13807
6.21431;-46.0486;1.36153;0.876717;8.27881;-2.60961;9.50227
6.57143;-46.0486;-0.385258;-1.02121;12.5125;-1.87635;11.2061
6.92855;-46.0486;-0.173516;-0.0983515;11.9009;-3.53289;7.65658
7.28566;-46.0486;0.0739778;0.522718;9.13257;-3.84363;11.294
7.64278;-46.0486;-0.108497;-1.11887;14.1338;2.49694;8.61276
7.9999;-46.0486;-1.77594;0.746489;9.51435;0.464956;11.3645
8.35702;-46.0486;0.179785;1.20199;13.2272;0.185804;6.43754
8.71414;-46.0486;0.322568;0.744282;19.7048;3.69742;4.16453
9.07126;-46.0486;0.787851;0.330568;18.0435;-2.21196;9.02755
9.42837;-46.0486;1.07708;1.52065;11.8944;-1.79366;9.53187
9.78549;-46.0486;1.24103;1.19909;11.2174;-2.96669;9.59548
10.1426;-46.0486;0.553151;0.300139;9.62735;-4.96715;13.6028
10.4997;-46.0486;0.0476033;-0.263065;13.3731;-5.47977;9.19983
10.8568;-46.0486;-0.166222;1.05131;10.9617;0.573679;7.91589
11.214;-46.0486;-0.586341;0.987735;9.52884;2.22201;9.98167
11.5711;-46.0486;-1.39615;0.366986;12.4443;3.9927;10.7513
11.9282;-46.0486;0.430797;1.74949;6.9405;-5.3548;12.2036
12.2853;-46.0486;-1.3209;0.523231;10.9232;0.109699;9.65519
12.6424;-46.0486;-0.617381;-0.637305;9.267;-0.926187;9.90675
12.9996;-46.0486;0.134777;0.100928;4.2141;-1.58344;10.6161
13.3567;-46.0486;1.79052;-0.439148;5.99539;3.07248;9.30669
13.7138;-46.0486;1.21683;0.461854;7.6896;-0.470336;7.23605
14.0709;-46.0486;0.597055;1.49971;5.46906;0.276726;8.27719
14.428;-46.0486;1.21748;-0.903736;7.31682;1.29085;11.0158
14.7852;-46.0486;1.50219;-0.0545271;5.30548;0.59;10.3944
15.1423;-46.0486;0.508162;0.121008;8.46565;3.87712;17.227
15.4994;-46.0486;0.780199;0.466228;11.4625;3.95924;12.3508
15.8565;-46.0486;0.460848;-0.0822918;13.4617;2.36974;13.5025
16.2136;-46.0486;-0.599891;0.324868;9.68061;0.42328;8.33653
16.5707;-46.0486;0.205418;0.0609281;11.4873;0.946609;9.73421
16.9279;-46.0486;0.599303;0.058503;11.2103;1.54823;9.17443
17.285;-46.0486;1.0951;-0.583664;8.67306;0.213932;10.2641
17.6421;-46.0486;0.145372;0.844384;7.68248;-1.98758;19.4796
17.9992;-46.0486;0.280343;-1.11259;4.97714;-0.455484;10.6068
18.3563;-46.0486;0.862657;-0.700816;7.51265;-0.539449;12.9493
18.7135;-46.0486;0.614326;0.128921;5.8597;-0.439358;10.7317
19.0706;-46.0486;0.890998;0.608221;3.15527;-1.44809;3.64743
19.4277;-46.0486;0.221752;-0.0888352;1.92834;-1.57607;5.78359
19.7848;-46.0486;-0.234428;0.535801;0.110197;0.215644;1.63728
20.1419;-46.0486;-0.0911917;-0.0728855;0.0896035;0.0139102;0.104611
20.499;-46.0486;0.0284946;-0.135617;0.0174967;-0.00996057;0.0386443
20.8562;-46.0486;0.0862786;-0.224323;0.0161961;-0.00911512;0.044257
21.2133;-46.0486;0.0416728;-0.177969;0.0134413;-0.00530342;0.025883
21.5704;-46.0486;-0.0659288;0.0155792;0.0118406;-0.00831779;0.0219355
21.9275;-46.0486;-0.191685;0.3339;0.0293821;-0.0405968;0.0664992
22.2846;-46.0486;-0.328635;0.65136;0.0631181;-0.0954673;0.172064
22.6418;-46.0486;-0.424946;0.810375;0.0905233;-0.133775;0.236797
22.9989;-46.0486;-0.490208;0.832313;0.11555;-0.140393;0.214249
23.356;-46.0486;-0.517543;0.773167;0.12897;-0.121578;0.191893
23.7131;-46.0486;-0.528105;0.691477;0.12946;-0.102448;0.215992
24.0702;-46.0486;-0.523925;0.624549;0.129762;-0.089327;0.246771
24.4273;-46.0486;-0.514419;0.59559;0.130462;-0.0798458;0.254685
24.7845;-46.0486;-0.51313;0.577338;0.134972;-0.0703349;0.253637
25.1416;-46.0486;-0.521428;0.529864;0.154695;-0.0698102;0.244215
25.4987;-46.0486;-0.541533;0.495417;0.180088;-0.0678522;0.201907
25.8558;-46.0486;-0.545517;0.50226;0.183155;-0.0611632;0.164552
26.2129;-46.0486;-0.547;0.505418;0.166375;-0.0523057;0.132234
26.5701;-46.0486;-0.54756;0.500994;0.16185;-0.0450513;0.101918
26.9272;-46.0486;-0.543325;0.496874;0.165922;-0.0442593;0.089337
27.2843;-46.0486;-0.534995;0.487325;0.172252;-0.0542939;0.0865328
27.6414;-46.0486;-0.529114;0.449887;0.183169;-0.0512009;0.0969695
27.9985;-46.0486;-0.525278;0.410834;0.200289;-0.0358967;0.109508
28.3556;-46.0486;-0.521137;0.390469;0.223482;-0.0264243;0.111197
28.7128;-46.0486;-0.52672;0.410937;0.236913;-0.0446177;0.104073
29.0699;-46.0486;-0.556772;0.462865;0.24416;-0.0690514;0.116409
29.427;-46.0486;-0.592724;0.496536;0.257892;-0.0746076;0.128246
29.7841;-46.0486;-0.634981;0.520351;0.280632;-0.0837214;0.124319
30.1412;-46.0486;-0.671813;0.529909;0.291083;-0.092999;0.113686
30.4984;-46.0486;-0.69578;0.483165;0.298811;-0.0915888;0.104866
30.8555;-46.0486;-0.696233;0.413665;0.312122;-0.0891609;0.111194
31.2126;-46.0486;-0.686285;0.388368;0.318108;-0.0992371;0.114743
31.5697;-46.0486;-0.673641;0.400792;0.316309;-0.111433;0.123756
31.9268;-46.0486;-0.648377;0.404588;0.304829;-0.120382;0.140882
32.284;-46.0486;-0.638192;0.396007;0.272331;-0.105374;0.142741
32.6411;-46.0486;-0.653266;0.39831;0.238113;-0.0871368;0.141177
32.9982;-46.0486;-0.678378;0.394696;0.228238;-0.0747598;0.154823
33.3553;-46.0486;-0.715049;0.375822;0.245586;-0.0718068;0.177937
33.7124;-46.0486;-0.736334;0.368008;0.267688;-0.083379;0.209925
34.0695;-46.0486;-0.750197;0.387737;0.29039;-0.105447;0.229578
34.4267;-46.0486;-0.776223;0.401367;0.318667;-0.104086;0.210303
34.7838;-46.0486;-0.796868;0.386103;0.365172;-0.0842699;0.168747
35.1409;-46.0486;-0.831585;0.356215;0.388124;-0.0478542;0.173075
35.498;-46.0486;-0.86767;0.345718;0.375464;-0.0313882;0.227797
35.8551;-46.0486;-0.908353;0.343682;0.340972;-0.0265139;0.294326
36.2123;-46.0486;-0.958204;0.344378;0.305158;-0.0192872;0.324857
36.5694;-46.0486;-1.02143;0.3657;0.284658;0.00200729;0.316803
36.9265;-46.0486;-1.0843;0.379745;0.296666;0.0327731;0.286723
37.2836;-46.0486;-1.13256;0.365309;0.335973;0.0442471;0.246134
37.6407;-46.0486;-1.1735;0.333952;0.376156;0.0308253;0.258127
37.9978;-46.0486;-1.2086;0.296142;0.387158;0.0157425;0.31814
38.355;-46.0486;-1.22586;0.270211;0.389409;0.00882175;0.372211
38.7121;-46.0486;-1.23477;0.266144;0.396451;0.00932703;0.371296
39.0692;-46.0486;-1.25135;0.27658;0.415925;0.0172247;0.354043
39.4263;-46.0486;-1.25544;0.29759;0.415957;0.00037521;0.347129
39.7834;-46.0486;-1.24785;0.309526;0.400313;-0.0206039;0.356349
40.1406;-46.0486;-1.24384;0.307074;0.388605;-0.038682;0.374235
40.4977;-46.0486;-1.24152;0.308815;0.381951;-0.0683434;0.402822
40.8548;-46.0486;-1.22546;0.305368;0.368987;-0.123094;0.404518
41.2119;-46.0486;-1.21088;0.312361;0.345859;-0.17259;0.395082
41.569;-46.0486;-1.1962;0.325349;0.322021;-0.203295;0.414196
41.9261;-46.0486;-1.15013;0.312077;0.283738;-0.193897;0.438691
42.2833;-46.0486;-1.11661;0.287583;0.248104;-0.155516;0.405625
42.6404;-46.0486;-1.10786;0.273484;0.203575;-0.118095;0.348306
42.9975;-46.0486;-1.11859;0.267321;0.185124;-0.106362;0.335942
43.3546;-46.0486;-1.14568;0.248414;0.204201;-0.108031;0.353447
43.7117;-46.0486;-1.18179;0.212071;0.238545;-0.113738;0.350712
44.0689;-46.0486;-1.21336;0.164034;0.293851;-0.123306;0.31826
44.426;-46.0486;-1.2353;0.116218;0.36571;-0.107761;0.259428
44.7831;-46.0486;-1.24966;0.0855316;0.4272;-0.0338567;0.210369
45.1402;-46.0486;-1.24176;0.0786634;0.460291;0.0291802;0.20276
45.4973;-46.0486;-1.22103;0.0845074;0.459661;0.0360123;0.186281
45.8545;-46.0486;-1.2215;0.130272;0.482222;0.0169757;0.178137
-44.8536;-46.4058;2.83776;0.603029;0.00302535;-0.000306382;0.00474494
-44.4965;-46.4058;2.83665;0.608735;0.00132823;-0.00067901;0.00480505
-44.1394;-46.4058;2.82184;0.615461;0.00113932;-0.000462209;0.0039515
-43.7823;-46.4058;2.79876;0.638128;0.00149343;-0.000316563;0.0029609
-43.4251;-46.4058;2.78038;0.653674;0.00233433;-0.000834846;0.00261563
-43.068;-46.4058;2.765;0.653189;0.00125706;-0.00030618;0.00203967
-42.7109;-46.4058;2.75519;0.651411;0.00207823;-0.000475764;0.00256929
-42.3538;-46.4058;2.74296;0.666298;0.00273734;0.000165991;0.00222373
-41.9967;-46.4058;2.72734;0.680189;0.0027452;-0.000486705;0.00194812
-41.6396;-46.4058;2.71089;0.703886;0.00218474;-0.000932267;0.00296526
-41.2824;-46.4058;2.676;0.707101;0.00334232;-0.000865136;0.00139696
