x,y,rho,u,v,p,uu,vv,ww,_uv,
0.81907183,-0.91913235,1.0017098,0.90222919,0.1786287,1.0024623,3.77E-06,1.16E-08,1.28E-12,2.36E-06,
0.84089547,-0.91913235,1.0016903,0.90345359,0.178138,1.0024338,8.94E-06,3.29E-08,1.28E-12,1.95E-07,
0.86271912,-0.91913235,1.001669,0.90467179,0.17768407,1.0024012,3.93E-06,2.04E-07,1.28E-12,-9.62E-07,
0.88454276,-0.91913235,1.0016438,0.90588212,0.17726828,1.0023714,3.00E-07,0,1.27E-12,2.38E-06,
0.90636641,-0.91913235,1.0016289,0.90705109,0.17688397,1.0023363,1.84E-05,8.13E-07,1.25E-12,-3.67E-06,
0.92819005,-0.91913235,1.0016036,0.90823227,0.17653497,1.0023015,4.16E-06,2.48E-07,1.21E-12,1.63E-07,
0.9500137,-0.91913235,1.0015728,0.90938747,0.17621674,1.0022768,5.04E-07,3.19E-08,1.14E-12,2.14E-06,
0.97183734,-0.91913235,1.0015638,0.91051716,0.17592424,1.0022467,1.24E-07,2.51E-07,1.07E-12,-1.13E-06,
0.99366099,-0.91913235,1.0015386,0.91163146,0.17566149,1.0022091,5.41E-06,2.77E-07,9.98E-13,-2.67E-07,
1.0154847,-0.91913235,1.0015109,0.91274142,0.17542486,1.0021789,0,4.86E-08,9.40E-13,3.49E-06,
1.0373083,-0.91913235,1.0015006,0.91381365,0.1752096,1.0021573,3.01E-06,1.94E-07,8.95E-13,-7.82E-07,
1.059132,-0.91913235,1.0014781,0.91487604,0.17501982,1.0021185,6.51E-06,2.74E-07,8.62E-13,3.68E-07,
1.0809556,-0.91913235,1.0014505,0.91593182,0.17485075,1.0020915,0,1.64E-07,8.37E-13,1.73E-06,
1.1027793,-0.91913235,1.0014379,0.91695189,0.17470142,1.0020682,2.89E-06,3.19E-07,8.24E-13,-4.05E-07,
1.1246029,-0.91913235,1.0014182,0.91795987,0.17457224,1.0020317,6.26E-06,5.25E-07,8.27E-13,-1.40E-06,
1.1464266,-0.91913235,1.0013897,0.91896558,0.17446305,1.0020044,9.96E-07,0,8.48E-13,1.84E-06,
1.1682502,-0.91913235,1.0013766,0.91994011,0.17436835,1.0019803,1.50E-06,1.07E-07,8.83E-13,9.04E-07,
1.1900738,-0.91913235,1.0013624,0.92089468,0.17428921,1.0019506,9.23E-06,5.34E-07,9.31E-13,-1.33E-06,
1.2118975,-0.91913235,1.0013356,0.92184436,0.17422824,1.0019206,4.69E-06,2.41E-07,9.92E-13,1.56E-07,
1.2337211,-0.91913235,1.0013207,0.92277277,0.17417978,1.0018961,7.11E-06,3.59E-07,1.06E-12,-2.00E-06,
-0.250287,-0.89858955,1.0017995,0.87741953,0.2575267,1.0026251,1.06E-06,5.37E-08,5.21E-14,3.27E-06,
-0.22846334,-0.89858955,1.0018427,0.87614506,0.25580072,1.0026785,7.11E-06,6.08E-07,5.65E-14,-2.66E-06,
-0.20663969,-0.89858955,1.001865,0.87495393,0.25401038,1.0027175,1.49E-07,4.40E-08,6.30E-14,1.70E-06,
-0.18481605,-0.89858955,1.0018981,0.87383193,0.25215387,1.0027667,1.36E-07,1.74E-08,7.19E-14,-1.98E-07,
-0.16299239,-0.89858955,1.0019437,0.87278354,0.25022987,1.002818,8.10E-06,1.87E-06,8.35E-14,-5.78E-06,
-0.14116874,-0.89858955,1.0019619,0.8718257,0.24825947,1.0028485,0,1.15E-09,9.83E-14,-3.04E-07,
-0.11934509,-0.89858955,1.0019906,0.87095094,0.24623081,1.0028974,6.12E-06,0,1.17E-13,-2.14E-07,
-0.097521447,-0.89858955,1.0020239,0.87016195,0.2441522,1.0029255,6.36E-06,8.59E-07,1.41E-13,-3.13E-06,
-0.075697795,-0.89858955,1.0020508,0.86946464,0.24203612,1.00297,8.08E-06,7.11E-07,1.71E-13,-2.51E-06,
-0.053874146,-0.89858955,1.0020661,0.86887205,0.23988391,1.0029941,0,1.16E-07,2.06E-13,1.85E-06,
-0.032050498,-0.89858955,1.0020893,0.86835849,0.23769972,1.0030318,6.29E-06,3.94E-09,2.49E-13,-3.24E-07,
-0.01022685,-0.89858955,1.0021113,0.86794657,0.23549144,1.003055,6.01E-06,3.37E-07,2.98E-13,1.49E-06,
0.011596798,-0.89858955,1.0021328,0.86762953,0.23326345,1.0030748,2.58E-06,2.03E-07,3.52E-13,-1.10E-06,
0.033420447,-0.89858955,1.002153,0.86740303,0.23102275,1.0031097,1.60E-05,6.90E-07,4.08E-13,-4.36E-06,
0.055244096,-0.89858955,1.0021639,0.867293,0.22878049,1.003126,9.75E-06,2.79E-07,4.61E-13,-1.27E-06,
0.077067748,-0.89858955,1.0021712,0.86728114,0.22653669,1.0031368,9.24E-07,1.19E-07,5.04E-13,1.30E-06,
0.098891392,-0.89858955,1.0021799,0.86735606,0.22430037,1.003147,0,6.41E-08,5.38E-13,1.24E-06,
0.12071504,-0.89858955,1.0021862,0.86752945,0.22207582,1.0031598,4.41E-08,0,5.63E-13,1.17E-06,
0.1425387,-0.89858955,1.0021919,0.86779797,0.2198713,1.0031674,6.54E-08,0,5.81E-13,2.61E-06,
0.16436234,-0.89858955,1.0021964,0.86815071,0.21768975,1.003173,1.82E-09,2.20E-07,5.98E-13,1.86E-06,
0.18618599,-0.89858955,1.0021993,0.86860025,0.21553969,1.0031732,1.47E-08,1.01E-08,6.20E-13,4.00E-06,
0.20800963,-0.89858955,1.0021998,0.86912847,0.21342017,1.003176,0,6.10E-11,6.56E-13,5.02E-06,
0.22983329,-0.89858955,1.0022024,0.86971134,0.21132524,1.0031797,1.99E-06,1.23E-08,7.16E-13,6.51E-07,
0.25165692,-0.89858955,1.0022044,0.87038672,0.20927523,1.0031757,1.35E-06,3.17E-07,8.02E-13,9.11E-07,
0.27348059,-0.89858955,1.0022022,0.8711347,0.20727904,1.0031694,8.95E-06,2.64E-07,9.23E-13,-2.65E-06,
0.29530424,-0.89858955,1.0021909,0.87196708,0.20533699,1.0031519,2.26E-06,1.71E-08,1.07E-12,-8.12E-07,
0.31712788,-0.89858955,1.0021861,0.87285846,0.2034488,1.0031457,5.57E-06,7.25E-07,1.23E-12,-1.82E-06,
0.33895153,-0.89858955,1.0021693,0.8738212,0.20162615,1.0031292,3.27E-06,1.20E-07,1.40E-12,-7.73E-07,
0.36077517,-0.89858955,1.0021555,0.87484068,0.19986196,1.0031086,8.27E-06,4.16E-07,1.55E-12,2.00E-07,
0.38259882,-0.89858955,1.0021493,0.87590629,0.19816358,1.0030928,1.19E-05,1.81E-07,1.70E-12,-2.58E-06,
0.40442246,-0.89858955,1.0021352,0.87703317,0.19653213,1.0030682,2.15E-06,2.49E-07,1.84E-12,-3.42E-07,
0.42624614,-0.89858955,1.0021118,0.87820238,0.19496772,1.0030503,1.19E-06,1.45E-07,1.99E-12,1.24E-06,
0.44806978,-0.89858955,1.0020965,0.87939763,0.1934709,1.003023,4.45E-06,2.07E-07,2.12E-12,3.68E-07,
0.46989343,-0.89858955,1.0020856,0.88063043,0.19203973,1.0030042,7.41E-06,5.95E-07,2.23E-12,-1.23E-06,
0.49171707,-0.89858955,1.0020667,0.88189054,0.19067945,1.0029738,6.29E-06,1.96E-07,2.27E-12,-1.08E-06,
0.51354074,-0.89858955,1.0020392,0.88318539,0.18938665,1.0029396,4.10E-06,0,2.24E-12,1.87E-06,
0.53536439,-0.89858955,1.0020239,0.88449615,0.18815756,1.0029215,1.04E-06,2.76E-08,2.12E-12,2.65E-06,
0.55718803,-0.89858955,1.0020046,0.88581264,0.18699391,1.0028862,8.21E-06,2.33E-07,1.94E-12,6.26E-07,
0.57901168,-0.89858955,1.001977,0.88714933,0.18589586,1.0028503,1.62E-06,5.39E-08,1.74E-12,5.87E-07,
0.60083532,-0.89858955,1.0019606,0.88849348,0.1848591,1.0028143,1.59E-06,1.22E-07,1.53E-12,1.14E-06,
0.62265897,-0.89858955,1.0019397,0.8898325,0.18388541,1.0027922,1.55E-05,3.19E-07,1.35E-12,-4.35E-07,
0.64448261,-0.89858955,1.0019109,0.89119458,0.18297119,1.002755,2.77E-07,3.13E-08,1.21E-12,2.28E-06,
0.66630626,-0.89858955,1.0018951,0.89253443,0.18211347,1.0027175,3.28E-07,9.28E-08,1.13E-12,1.37E-07,
0.6881299,-0.89858955,1.0018733,0.89387274,0.18130977,1.0026971,8.41E-06,8.13E-08,1.11E-12,-2.29E-06,
0.70995355,-0.89858955,1.0018389,0.89522815,0.18056223,1.0026618,1.46E-07,7.08E-09,1.14E-12,1.28E-06,
0.73177719,-0.89858955,1.0018276,0.89654607,0.17986332,1.0026203,2.21E-06,5.73E-07,1.19E-12,-2.93E-06,
0.75360084,-0.89858955,1.001792,0.89787489,0.17921783,1.0025841,5.23E-07,2.96E-08,1.26E-12,1.84E-06,
0.77542448,-0.89858955,1.0017705,0.89918685,0.17861255,1.0025593,4.47E-06,1.32E-09,1.31E-12,2.29E-06,
0.79724813,-0.89858955,1.001757,0.90047669,0.17804614,1.0025263,6.25E-07,3.42E-07,1.34E-12,-1.06E-06,
0.81907183,-0.89858955,1.0017252,0.9017663,0.17752677,1.0024871,1.29E-06,2.93E-09,1.35E-12,2.89E-06,
0.84089547,-0.89858955,1.0017058,0.90302217,0.17704685,1.0024496,1.05E-05,6.05E-09,1.34E-12,-8.96E-08,
0.86271912,-0.89858955,1.0016845,0.90427399,0.17660376,1.0024128,5.35E-06,2.45E-07,1.33E-12,-1.32E-06,
0.88454276,-0.89858955,1.0016533,0.90551782,0.17620155,1.0023921,5.14E-07,0,1.31E-12,2.03E-06,
0.90636641,-0.89858955,1.0016402,0.90671521,0.1758296,1.0023553,2.09E-05,6.10E-07,1.29E-12,-2.54E-06,
0.92819005,-0.89858955,1.0016092,0.90792626,0.17549478,1.0023167,2.47E-06,1.14E-07,1.23E-12,9.45E-07,
0.9500137,-0.89858955,1.0015851,0.90910465,0.17518748,1.002298,2.53E-06,1.60E-07,1.16E-12,1.63E-06,
0.97183734,-0.89858955,1.0015754,0.91025704,0.17490955,1.0022619,1.34E-05,3.54E-07,1.08E-12,-2.81E-06,
0.99366099,-0.89858955,1.0015411,0.91140723,0.17466228,1.0022244,3.80E-06,2.07E-07,1.00E-12,4.71E-07,
1.0154847,-0.89858955,1.0015202,0.91253608,0.17443882,1.0021889,0,0,9.51E-13,3.06E-06,
1.0373083,-0.89858955,1.0015085,0.91362721,0.17423768,1.0021701,8.35E-06,3.83E-07,9.12E-13,-1.83E-06,
1.059132,-0.89858955,1.0014793,0.91472536,0.17406325,1.0021344,2.22E-06,9.14E-08,8.83E-13,2.03E-06,
1.0809556,-0.89858955,1.0014572,0.91578829,0.1739101,1.0020995,5.08E-07,0,8.63E-13,3.13E-06,
1.1027793,-0.89858955,1.0014468,0.91683155,0.1737729,1.0020808,3.07E-06,5.15E-07,8.58E-13,-1.10E-06,
1.1246029,-0.89858955,1.0014174,0.91787052,0.17366019,1.0020456,0,5.50E-08,8.74E-13,2.98E-06,
1.1464266,-0.89858955,1.0013963,0.91887856,0.17356275,1.0020125,3.97E-07,0,9.09E-13,1.29E-06,
1.1682502,-0.89858955,1.0013862,0.91986495,0.17348158,1.0019933,4.28E-06,4.53E-07,9.60E-13,-5.18E-07,
1.1900738,-0.89858955,1.0013583,0.92085069,0.17341946,1.001959,5.12E-06,1.93E-07,1.02E-12,1.98E-06,
1.2118975,-0.89858955,1.001336,0.92180794,0.17337039,1.0019294,5.02E-06,0,1.10E-12,1.90E-06,
1.2337211,-0.89858955,1.0013251,0.92274463,0.17333367,1.0019047,8.90E-06,2.20E-07,1.18E-12,-9.08E-07,
-0.29393429,-0.87804675,1.0017558,0.87847471,0.2620199,1.0025705,5.17E-06,0,4.84E-14,1.68E-06,
-0.27211064,-0.87804675,1.0017926,0.87703854,0.26039094,1.0026146,6.11E-06,8.80E-07,5.13E-14,-2.06E-06,
-0.250287,-0.87804675,1.0018231,0.87567478,0.2586903,1.0026703,1.09E-07,0,5.48E-14,2.84E-06,
-0.22846334,-0.87804675,1.0018699,0.87436157,0.25690803,1.0027152,9.18E-06,5.99E-07,6.00E-14,-1.13E-06,
-0.20663969,-0.87804675,1.0019003,0.87313205,0.25505623,1.002762,4.38E-06,5.20E-07,6.75E-14,-1.60E-06,
-0.18481605,-0.87804675,1.0019321,0.87197608,0.25313741,1.002816,2.24E-06,0,7.78E-14,-7.67E-08,
-0.16299239,-0.87804675,1.0019715,0.87090015,0.25114918,1.0028546,5.24E-06,1.14E-06,9.11E-14,-1.95E-06,
-0.14116874,-0.87804675,1.0019994,0.86990869,0.24910475,1.0028994,9.59E-06,1.08E-06,1.08E-13,-1.81E-06,
-0.11934509,-0.87804675,1.0020217,0.86901897,0.24700639,1.0029442,2.90E-06,1.23E-08,1.29E-13,3.31E-06,
-0.097521447,-0.87804675,1.0020531,0.86820334,0.244854,1.0029762,3.65E-06,3.96E-07,1.55E-13,-2.24E-07,
-0.075697795,-0.87804675,1.0020844,0.86748689,0.24265859,1.0030209,4.03E-06,3.37E-07,1.87E-13,-9.97E-07,
-0.053874146,-0.87804675,1.0021038,0.86687124,0.24042505,1.0030473,0,2.27E-07,2.26E-13,3.94E-07,
-0.032050498,-0.87804675,1.0021269,0.86634266,0.23816021,1.0030843,1.40E-05,9.67E-09,2.71E-13,-1.91E-06,
-0.01022685,-0.87804675,1.0021446,0.86593235,0.23586987,1.0031095,1.51E-06,2.89E-07,3.23E-13,1.29E-06,
0.011596798,-0.87804675,1.002172,0.8656137,0.23355767,1.0031295,1.69E-07,7.27E-07,3.80E-13,-2.32E-06,
0.033420447,-0.87804675,1.0021921,0.86539054,0.23123448,1.0031644,1.66E-05,9.33E-07,4.39E-13,-5.21E-06,
0.055244096,-0.87804675,1.0022042,0.86522341,0.22888356,1.0031836,1.34E-05,9.57E-08,4.93E-13,-1.09E-06,
0.077067748,-0.87804675,1.0022125,0.8651737,0.22652739,1.0031953,0,2.65E-08,5.38E-13,1.26E-06,
0.098891392,-0.87804675,1.0022217,0.86522186,0.22417977,1.0032091,4.57E-07,0,5.74E-13,8.87E-07,
0.12071504,-0.87804675,1.0022306,0.86537582,0.22184575,1.0032235,3.40E-07,7.89E-08,6.03E-13,1.48E-06,
0.1425387,-0.87804675,1.0022371,0.86563742,0.2195307,1.0032322,6.81E-07,2.48E-08,6.29E-13,2.05E-06,
0.16436234,-0.87804675,1.0022401,0.86599451,0.21724576,1.0032351,0,8.88E-08,6.58E-13,2.99E-06,
0.18618599,-0.87804675,1.0022436,0.86645758,0.21499306,1.0032378,0,0,6.97E-13,3.66E-06,
0.20800963,-0.87804675,1.0022444,0.86701566,0.21277839,1.0032389,0,3.41E-09,7.50E-13,4.80E-06,
0.22983329,-0.87804675,1.0022471,0.86765087,0.21060857,1.0032417,2.43E-06,8.42E-08,8.26E-13,4.15E-07,
0.25165692,-0.87804675,1.0022482,0.86838067,0.20848797,1.0032349,1.83E-06,4.07E-07,9.30E-13,-1.45E-07,
0.27348059,-0.87804675,1.0022439,0.86918801,0.20642337,1.0032291,7.05E-06,1.22E-07,1.07E-12,-1.82E-06,
0.29530424,-0.87804675,1.0022305,0.87008405,0.20441805,1.003213,1.32E-06,6.20E-08,1.24E-12,-2.12E-08,
0.31712788,-0.87804675,1.002224,0.87103719,0.20247105,1.0031999,4.84E-06,5.51E-07,1.42E-12,-1.21E-06,
0.33895153,-0.87804675,1.0022097,0.87206221,0.20059307,1.0031872,4.87E-06,1.09E-07,1.61E-12,-1.17E-06,
0.36077517,-0.87804675,1.0021957,0.87315112,0.19877897,1.0031619,6.95E-06,3.81E-07,1.78E-12,8.24E-08,
0.38259882,-0.87804675,1.0021845,0.87428606,0.19703496,1.0031462,8.28E-06,1.48E-07,1.95E-12,-1.69E-06,
0.40442246,-0.87804675,1.0021694,0.8754794,0.19536255,1.0031203,1.70E-06,2.04E-07,2.11E-12,4.67E-08,
0.42624614,-0.87804675,1.0021496,0.87671232,0.19376025,1.0030975,4.19E-06,4.23E-07,2.26E-12,-2.95E-07,
0.44806978,-0.87804675,1.0021306,0.87798059,0.19223209,1.0030732,4.02E-06,1.71E-07,2.41E-12,6.75E-07,
0.46989343,-0.87804675,1.0021163,0.8792823,0.19077346,1.0030485,7.66E-06,4.54E-07,2.52E-12,-7.85E-07,
0.49171707,-0.87804675,1.0020976,0.88061219,0.18938881,1.0030165,5.04E-06,1.79E-07,2.55E-12,-5.04E-07,
0.51354074,-0.87804675,1.0020695,0.88197392,0.18807662,1.0029842,3.78E-06,0,2.48E-12,2.00E-06,
0.53536439,-0.87804675,1.0020536,0.88334984,0.18683119,1.0029625,8.01E-08,1.28E-07,2.32E-12,2.21E-06,
0.55718803,-0.87804675,1.0020335,0.88472944,0.18565649,1.0029265,1.10E-05,2.33E-07,2.11E-12,-2.52E-07,
0.57901168,-0.87804675,1.0020024,0.88613367,0.18455131,1.0028887,1.64E-06,3.24E-08,1.87E-12,9.76E-07,
0.60083532,-0.87804675,1.0019888,0.88753617,0.1835079,1.0028493,8.88E-06,3.40E-07,1.63E-12,6.93E-08,
0.62265897,-0.87804675,1.0019629,0.88894081,0.18253294,1.0028243,1.37E-05,3.26E-07,1.43E-12,-4.33E-07,
0.64448261,-0.87804675,1.0019346,0.89036006,0.18162055,1.0027889,1.63E-06,6.33E-08,1.30E-12,2.21E-06,
0.66630626,-0.87804675,1.0019169,0.89175749,0.18076567,1.0027508,1.64E-06,2.96E-07,1.24E-12,-3.63E-07,
0.6881299,-0.87804675,1.0018897,0.89315742,0.17996994,1.002722,5.83E-06,7.36E-08,1.24E-12,-2.66E-07,
0.70995355,-0.87804675,1.0018613,0.89455408,0.17922993,1.0026906,2.48E-06,5.72E-08,1.28E-12,8.95E-07,
0.73177719,-0.87804675,1.0018415,0.89592713,0.17854223,1.0026499,3.84E-06,3.38E-07,1.34E-12,-1.32E-06,
0.75360084,-0.87804675,1.0018127,0.89730048,0.17790711,1.0026108,3.12E-06,1.90E-07,1.40E-12,5.40E-07,
0.77542448,-0.87804675,1.001789,0.89865488,0.1773206,1.0025773,9.41E-06,3.91E-08,1.45E-12,4.55E-07,
0.79724813,-0.87804675,1.0017704,0.89999503,0.17677818,1.0025464,7.95E-07,5.19E-08,1.47E-12,-5.25E-07,
0.81907183,-0.87804675,1.00174,0.90132463,0.17628154,1.0025091,0,1.01E-07,1.46E-12,2.41E-06,
0.84089547,-0.87804675,1.0017205,0.90261871,0.17582558,1.0024692,1.13E-05,0,1.44E-12,-4.15E-07,
0.86271912,-0.87804675,1.0016993,0.90390086,0.17540778,1.0024351,1.17E-05,3.97E-07,1.43E-12,-1.80E-06,
0.88454276,-0.87804675,1.0016644,0.905182,0.17503029,1.0024116,3.47E-07,6.89E-08,1.41E-12,1.97E-06,
0.90636641,-0.87804675,1.001653,0.9064123,0.17468353,1.0023749,1.68E-05,4.90E-07,1.37E-12,-1.68E-06,
0.92819005,-0.87804675,1.0016172,0.90765357,0.17437409,1.0023333,0,0,1.30E-12,2.09E-06,
0.9500137,-0.87804675,1.0015965,0.9088546,0.17409146,1.0023026,3.87E-06,1.93E-07,1.22E-12,-1.61E-08,
0.97183734,-0.87804675,1.001583,0.91003352,0.17383854,1.0022763,1.26E-05,2.68E-07,1.13E-12,-1.88E-06,
0.99366099,-0.87804675,1.0015512,0.91120708,0.17361501,1.0022417,3.54E-06,1.93E-07,1.06E-12,7.31E-07,
1.0154847,-0.87804675,1.0015312,0.91235334,0.17341518,1.0022024,6.27E-07,8.76E-08,1.01E-12,8.33E-07,
1.0373083,-0.87804675,1.0015121,0.91347104,0.17323953,1.0021751,7.75E-06,1.50E-07,9.68E-13,-2.00E-08,
1.059132,-0.87804675,1.0014856,0.91458327,0.17308705,1.0021496,2.76E-07,1.32E-08,9.37E-13,1.83E-06,
1.0809556,-0.87804675,1.0014671,0.91565651,0.17295414,1.0021107,8.86E-06,1.40E-07,9.16E-13,-6.01E-07,
1.1027793,-0.87804675,1.0014488,0.91672134,0.17284156,1.0020769,8.33E-06,1.79E-10,9.12E-13,6.73E-07,
1.1246029,-0.87804675,1.0014243,0.91777593,0.17274769,1.0020597,1.35E-08,5.60E-10,9.31E-13,2.56E-06,
1.1464266,-0.87804675,1.0014038,0.91879481,0.17266813,1.0020214,6.70E-06,1.03E-07,9.76E-13,1.00E-06,
1.1682502,-0.87804675,1.0013862,0.91980898,0.17260042,1.0019871,7.15E-10,4.78E-07,1.04E-12,-1.74E-06,
1.1900738,-0.87804675,1.0013624,0.92080349,0.17255311,1.0019723,0,1.29E-08,1.12E-12,1.71E-06,
1.2118975,-0.87804675,1.0013418,0.92177218,0.17251658,1.0019342,1.60E-06,0,1.21E-12,1.42E-06,
-0.33758157,-0.85750395,1.0017033,0.87997168,0.26643732,1.0024837,1.37E-05,9.21E-08,4.16E-14,-9.76E-07,
-0.31575793,-0.85750395,1.0017376,0.87837607,0.2649346,1.0025408,1.12E-05,3.78E-07,4.57E-14,-6.07E-07,
-0.29393429,-0.85750395,1.001774,0.87684971,0.26334825,1.0025965,2.34E-07,0,4.94E-14,5.17E-06,
-0.27211064,-0.85750395,1.0018201,0.87535876,0.26166961,1.0026565,1.12E-05,8.51E-07,5.28E-14,-2.65E-06,
-0.250287,-0.85750395,1.0018513,0.87394792,0.25991496,1.0027089,3.64E-07,4.34E-07,5.68E-14,9.51E-07,
-0.22846334,-0.85750395,1.0018942,0.87260073,0.25807762,1.0027543,8.03E-06,6.57E-07,6.24E-14,2.85E-07,
-0.20663969,-0.85750395,1.0019326,0.87132549,0.25616512,1.0028081,9.72E-06,3.98E-07,7.06E-14,-2.02E-06,
-0.18481605,-0.85750395,1.0019616,0.87013906,0.25418046,1.0028557,2.34E-06,9.15E-08,8.20E-14,1.93E-08,
-0.16299239,-0.85750395,1.0019971,0.86902922,0.2521269,1.0028974,5.57E-07,6.08E-07,9.70E-14,-2.77E-07,
-0.14116874,-0.85750395,1.0020357,0.86800027,0.25000727,1.0029484,1.66E-05,1.89E-06,1.16E-13,-4.52E-06,
-0.11934509,-0.85750395,1.0020543,0.86708635,0.24783671,1.002991,0,5.53E-09,1.39E-13,3.89E-06,
-0.097521447,-0.85750395,1.0020825,0.86624509,0.24560834,1.0030274,1.51E-06,0,1.67E-13,8.57E-07,
-0.075697795,-0.85750395,1.002116,0.86550868,0.24333051,1.0030735,2.36E-07,2.68E-07,2.02E-13,8.53E-07,
-0.053874146,-0.85750395,1.0021435,0.86481076,0.24099937,1.003101,3.44E-08,6.88E-07,2.43E-13,-4.92E-07,
-0.032050498,-0.85750395,1.0021645,0.86419326,0.2386267,1.0031338,5.62E-06,4.54E-08,2.90E-13,7.65E-07,
-0.01022685,-0.85750395,1.0021876,0.86368901,0.23621908,1.0031712,7.75E-07,1.69E-07,3.42E-13,9.20E-07,
0.011596798,-0.85750395,1.0022174,0.86329287,0.23378624,1.003195,2.14E-06,8.71E-07,3.98E-13,-2.19E-06,
0.033420447,-0.85750395,1.0022374,0.86301154,0.23134126,1.0032283,1.76E-05,7.64E-07,4.57E-13,-3.86E-06,
0.055244096,-0.85750395,1.0022489,0.86285931,0.22889197,1.0032468,9.32E-06,2.73E-07,5.14E-13,-3.90E-07,
0.077067748,-0.85750395,1.0022582,0.86282825,0.22643955,1.0032601,0,1.94E-07,5.64E-13,1.31E-06,
0.098891392,-0.85750395,1.0022659,0.86289835,0.2239956,1.0032789,0,3.28E-10,6.06E-13,1.37E-06,
0.12071504,-0.85750395,1.0022783,0.86308134,0.22156894,1.003292,2.00E-06,9.88E-08,6.42E-13,1.83E-06,
0.1425387,-0.85750395,1.0022845,0.8633768,0.21916263,1.0033005,2.69E-06,1.62E-07,6.77E-13,7.39E-07,
0.16436234,-0.85750395,1.002285,0.86377549,0.21678895,1.0032984,0,5.51E-09,7.19E-13,3.97E-06,
0.18618599,-0.85750395,1.0022886,0.86428452,0.21445106,1.0033025,0,0,7.72E-13,3.67E-06,
0.20800963,-0.85750395,1.0022894,0.86489016,0.21215411,1.003302,6.80E-07,5.15E-08,8.41E-13,3.17E-06,
0.22983329,-0.85750395,1.0022919,0.86557692,0.20990521,1.0033044,4.24E-06,6.83E-08,9.33E-13,-9.31E-08,
0.25165692,-0.85750395,1.002292,0.86636424,0.20771189,1.0032957,3.80E-06,4.07E-07,1.05E-12,-9.37E-07,
0.27348059,-0.85750395,1.0022857,0.86723232,0.20557655,1.0032871,5.58E-06,6.51E-08,1.21E-12,-9.80E-07,
0.29530424,-0.85750395,1.00227,0.86819303,0.20350617,1.0032741,6.24E-07,8.12E-08,1.40E-12,7.59E-07,
0.31712788,-0.85750395,1.0022615,0.86921072,0.2014994,1.0032542,3.81E-06,3.43E-07,1.61E-12,-6.26E-07,
0.33895153,-0.85750395,1.0022498,0.87029833,0.19956391,1.0032444,6.27E-06,8.45E-08,1.81E-12,-1.53E-06,
0.36077517,-0.85750395,1.0022362,0.8714565,0.19769849,1.0032156,6.79E-06,3.87E-07,2.01E-12,-3.72E-07,
0.38259882,-0.85750395,1.0022197,0.87266332,0.19590783,1.0031996,4.95E-06,1.22E-07,2.19E-12,-8.61E-07,
0.40442246,-0.85750395,1.0022035,0.87392455,0.19419365,1.0031722,1.15E-06,1.50E-07,2.37E-12,4.98E-07,
0.42624614,-0.85750395,1.0021873,0.87522244,0.1925527,1.0031449,7.18E-06,7.00E-07,2.54E-12,-1.82E-06,
0.44806978,-0.85750395,1.0021646,0.87656498,0.19099267,1.0031233,3.72E-06,1.30E-07,2.70E-12,9.91E-07,
0.46989343,-0.85750395,1.0021472,0.87793714,0.18950607,1.0030932,7.42E-06,3.21E-07,2.80E-12,-3.43E-07,
0.49171707,-0.85750395,1.0021282,0.87933791,0.18809697,1.003059,3.48E-06,1.36E-07,2.82E-12,2.97E-07,
0.51354074,-0.85750395,1.0021001,0.88076699,0.18676504,1.0030278,3.37E-06,0,2.72E-12,2.03E-06,
0.53536439,-0.85750395,1.0020829,0.88220745,0.18550414,1.0030017,1.62E-06,2.45E-07,2.53E-12,9.10E-07,
0.55718803,-0.85750395,1.0020624,0.88365328,0.1843176,1.0029664,1.41E-05,2.67E-07,2.27E-12,-1.26E-06,
0.57901168,-0.85750395,1.0020282,0.88512492,0.18320523,1.0029272,2.42E-06,1.61E-08,1.99E-12,9.20E-07,
0.60083532,-0.85750395,1.0020152,0.88658726,0.18215761,1.0028875,1.39E-05,4.74E-07,1.73E-12,-9.92E-07,
0.62265897,-0.85750395,1.001986,0.88805735,0.18117988,1.0028564,1.22E-05,2.72E-07,1.52E-12,-4.56E-07,
0.64448261,-0.85750395,1.0019592,0.88953459,0.18026926,1.0028199,2.90E-06,1.36E-07,1.40E-12,1.86E-06,
0.66630626,-0.85750395,1.0019369,0.89099288,0.17941856,1.002782,1.74E-06,3.45E-07,1.35E-12,1.18E-08,
0.6881299,-0.85750395,1.0019084,0.89244759,0.17863013,1.0027467,6.69E-06,1.28E-07,1.36E-12,5.26E-07,
0.70995355,-0.85750395,1.001884,0.89388943,0.1778982,1.002719,8.31E-06,2.25E-07,1.42E-12,-3.80E-07,
0.73177719,-0.85750395,1.0018564,0.89531881,0.17722227,1.0026785,6.18E-06,1.50E-07,1.49E-12,-2.85E-07,
0.75360084,-0.85750395,1.001832,0.89673954,0.17659828,1.0026383,4.00E-06,2.36E-07,1.55E-12,-7.38E-08,
0.77542448,-0.85750395,1.001807,0.89813823,0.17602414,1.0025983,1.05E-05,1.24E-07,1.59E-12,-7.99E-07,
0.79724813,-0.85750395,1.0017867,0.89952141,0.17549892,1.0025643,7.09E-06,6.66E-08,1.59E-12,-6.75E-07,
0.81907183,-0.85750395,1.0017524,0.90089548,0.1750181,1.0025295,0,1.65E-07,1.57E-12,2.14E-06,
